relative_date,1973-01-02 00:00:00,1975-11-25 00:00:00,1977-07-07 00:00:00,1980-10-29 00:00:00,1982-04-05 00:00:00,1983-09-02 00:00:00,1984-10-08 00:00:00,1986-03-06 00:00:00,1988-10-13 00:00:00,1990-07-10 00:00:00,1990-07-16 00:00:00,1991-07-25 00:00:00,1995-04-04 00:00:00,1999-06-15 00:00:00,2000-08-02 00:00:00,2004-01-13 00:00:00,2004-07-20 00:00:00,2005-10-03 00:00:00,2005-12-27 00:00:00,2009-10-01 00:00:00,2010-10-20 00:00:00,2012-08-02 00:00:00,2014-06-16 00:00:00,2015-08-14 00:00:00,2016-11-14 00:00:00,2018-09-14 00:00:00,2020-01-10 00:00:00,avg
-32,95.63392358113919,97.24396425396068,99.51966040681705,98.24876442105239,99.20683026629199,102.59999593098958,103.04076514359241,92.18229213263821,95.31646879177913,100.78544093445822,97.8072837544916,99.37264169874352,96.03752881786242,103.2025208875456,101.79050605684962,93.99493785216255,101.47202915585112,99.47338703883302,97.14374285476688,95.13327219446002,93.74792844562371,98.51868346497253,97.22207488408618,98.64071779121339,99.39607852073476,96.94696892913048,95.25134965757435,98.10850955065261
-31,96.51553183959054,98.62198212698034,98.21875435418698,99.08528984063626,98.68386464564746,102.4606045809659,103.07777097643446,91.4094029328757,95.38187944237171,100.53858831393052,97.90757529061386,100.02362356675485,95.3942701560743,102.61459149048471,103.28769378143075,94.4016320462178,100.71887670697434,99.37393560395202,97.96424488438225,96.09846155961496,92.67252816614584,99.48571285485347,97.20814670561097,99.32489376613468,100.18806341609844,96.8461100020355,95.96642929122173,98.27668364230443
-30,96.13770064395038,98.42354721683537,97.73841476100404,100.7505210128944,97.26313350721854,102.35757538766572,103.31831830136076,90.38777643126123,95.02215967361872,99.46421955330257,98.43067940009367,98.86864824252758,95.54271446264079,104.10940770532005,102.58914306417113,94.3793349050205,101.24743661382536,99.4301793011651,98.26348005785356,96.75778468662061,93.26921871459449,99.3179444253663,97.07706686042226,99.29429944012733,99.86138064561106,97.32321701738277,96.17713034156435,98.25194193975625
-29,96.66666559902119,98.36843154836676,96.8377827954978,100.3830742086986,97.19340963436962,102.74545380563447,102.65835898895396,90.72535671392127,93.87036006018357,101.16693421304042,99.57988392485075,99.12589598725401,96.00784116459198,102.37019006195925,102.8101796818722,95.4424665167271,102.8637916369612,99.59485033822843,98.187082895196,97.81715968328689,93.7199226364128,97.1069604223901,97.25871903342599,98.91084899779945,99.3665113553821,97.7752038483215,96.578614497602,98.33822037962774
-28,96.96893311788247,98.52276887728466,97.07795640945868,101.04760870887814,98.9017675417384,103.35151441169508,103.25047113733268,91.69368284926516,96.0976708862949,101.22583950093926,99.37389958472274,100.34912251146473,96.37202380520937,103.54683691488862,100.9369641340491,95.1303065399649,103.02254128256017,99.25735830160752,97.80906071903486,99.6387851831517,94.17571381399232,97.80366443452381,96.38451952571874,99.51232340852309,99.79345851566512,98.12115475865714,96.19121645557185,98.72433938259539
-27,97.0025191095196,97.96053523008163,96.33743255185419,101.94667356976443,98.67514666784058,101.56969475023674,103.05926806001344,92.12010611273325,96.50097927472572,101.32963642228405,98.91854706059362,99.78213287723588,96.60953107158717,102.37403653947241,100.19323204220663,94.9617388460402,102.04388241868045,98.60520208424096,97.98414078839073,99.5844026413226,95.22394752604473,96.24322129693223,96.92586013589015,97.85516965901977,99.84151503012613,98.39826678291371,95.36098807360727,98.42251135642066
-26,97.57346815560506,99.01885194727029,96.18733358655217,101.18832692530219,98.58798683937793,100.024238355232,102.75704748416806,93.19503975838613,96.60271562312155,101.87102404287683,98.42796635895155,99.37788871000987,95.7584527966917,103.36929852352492,101.15452199802644,95.40678891335622,102.50750229156402,98.83182875804324,98.90652189287765,99.82036455505231,95.15604146849077,96.7025633871337,96.79272035657145,98.07653787556548,99.51668232263677,98.3724490490552,94.72797276445371,98.51526424962583
-25,98.15281530106802,99.83463617308692,96.99789853813839,101.92322053369377,98.76230649630324,98.52121064157197,102.8063823203222,93.40824800123626,96.60635262827401,103.06039551206938,97.22455064015364,98.45915706403524,96.46703033588906,103.00808614008139,100.82366706460215,94.67366152373525,101.49909300859645,98.2391802033331,99.34184194103196,99.83201626355667,95.49300222585572,97.57142678285257,96.9397946138581,99.2866537768176,99.9750467112705,98.23062800124853,95.32699149165816,98.60982570127187
-24,98.46347451343391,100.0,96.80776300243738,100.63325583254104,98.21319359210676,98.20605653705019,101.69616968924888,92.981831515536,96.95516138156964,102.84721161662614,98.01598940722863,98.54578481950722,96.1226354373091,104.1847236113583,101.12045566582921,95.36933668400138,102.10522201332823,98.82449478690982,99.86549863720829,100.10972519392153,95.45820995529328,97.36557062728937,97.87746781053696,100.38536477634743,98.73071013201667,97.53182632396987,95.47000592304646,98.66248664761672
-23,98.00168154163738,100.58427823243976,97.75843304620354,98.78038844240109,96.67915534166328,98.18787545868844,101.33225703957855,94.07009025275653,96.82072525209269,102.37594363172286,99.26819023778317,99.15739407626046,96.01971622590015,104.82953396735167,100.25648596662262,94.55593740861494,102.24503356831613,98.50901461480332,100.37324249609661,99.91067418587095,95.53714012716482,99.7919438959478,97.91874838654242,100.83239678821442,98.84391368192657,97.14111458989387,96.34219357879559,98.7453148901959
-22,97.79177389830997,99.02987844526547,97.29811173822007,96.58353324879424,95.77267849594068,99.05454693418561,102.17109042599249,95.03842316586825,97.16953400538831,101.86821617564374,98.90228535667475,97.36980542880619,96.07711638236586,105.10314048001976,101.10516611897506,94.45515389491209,102.10883346316568,99.48072100996644,100.72181912291704,99.10375484900132,96.99024065413613,100.03736335279302,97.4584318521504,100.75828638156786,98.53757032354557,97.76177392035733,96.03748042785301,98.65876776121542
-21,97.83375158345171,98.91963869757461,97.79846198186368,98.08458720389946,95.30200744240001,97.77575868548769,101.38160128718559,94.5187174836588,97.8526256682304,100.62273872521459,98.36020650213395,97.29367970657111,96.11867909694448,102.8159498974726,102.14360804457556,95.53967900391007,102.37671936116976,99.5834364102908,100.93192103502221,96.9112008241302,96.7415556993894,100.66080729166667,96.54604481937905,101.56583184583354,98.5574359390305,97.01857280037865,95.93213364103468,98.48842039547779
-20,97.95969745062273,99.7795205046183,98.26878479770805,99.39019123887144,93.55878427367243,98.02424575343277,101.31375412315752,94.59423537289922,97.42388042059304,101.44183982418642,98.36291954327606,97.54042541806062,95.42395780934474,102.94582949428298,100.52339122488615,95.80100628914384,101.95098668002609,99.29241607678121,100.07321070928121,96.59173895052362,96.27473004648259,100.18900776957418,96.90779949016945,101.67818224179719,98.25801903602016,97.78690250897611,96.2111194468075,98.42839172204428
-19,98.55583438896781,98.54481346252139,98.20874521158724,100.14071821642405,94.8574903222799,96.47272283380683,101.43094553479264,94.820768707317,98.33950755615541,102.73780752138602,96.72855212769424,98.27803504154392,95.62584593201231,102.47163387012961,101.2490507668955,95.2569582213849,102.32169980373752,100.54537081135216,100.07480393596938,97.41612992354321,95.47263248079146,99.24395997882326,97.28038928849371,101.7565998999877,98.86332806253394,98.11185970213126,97.03615151813767,98.58675389334813
-18,98.88328980008872,98.45661830006726,98.5289690621296,101.11015411483876,95.36302663717937,97.04848780776516,101.57280436450482,95.30493177498896,97.6745898306453,102.35911354946606,97.15950382447815,97.42755459555276,95.62980227237693,103.31011905973702,102.79419438427331,95.88930209730306,103.19211426715368,100.7874814187821,99.43813500769801,98.69398927118267,97.49611695259081,99.08131581959707,96.64822259182047,101.32294488072064,99.08003361248603,98.35007704139528,97.04319457514143,98.87578099681348
-17,98.72376434715348,98.15897014022661,98.8091639770118,102.98646857639118,95.31944339801373,97.90302623401989,103.583542455817,96.05117079161617,98.00523573503929,101.79808797938341,97.3302599870932,99.20202170948909,96.89850700399089,102.89510289937157,102.5662087438899,96.0097044823133,102.884535452491,100.40515961288574,100.64701518694767,99.56693100517262,96.94356430545128,98.27618832989927,97.43262912983721,101.08101508261753,98.94372683684463,98.55351775868454,97.73683849283366,99.21154813535132
-16,99.08480574991152,97.11167151027949,99.92995127127945,102.41575814981074,94.66573470974087,97.90302623401989,104.10164293851159,95.90902744453753,98.16147171857031,101.80089584661648,97.70158267901894,99.08389586501066,96.99350749445628,102.23877187414362,102.93181727549099,97.1424057875017,102.32350552865626,101.20486099985213,100.67963747486782,100.3417992537454,97.41377800852898,98.27472169757327,97.66278739703321,100.50727516964035,98.93540155335351,98.51427850107213,97.76960889500717,99.28902300104556
-15,99.5801847133452,97.57469190778684,99.67977614945764,102.92392317043057,95.39788524866951,98.27879009824811,104.15715168777466,95.93123818973955,97.80538895496977,100.10940409524012,96.3355416495654,97.99716373006267,97.55562191737664,100.42193043823669,103.76868663471303,97.09602599184717,102.22608446718728,101.12986940356802,100.44168324011014,101.38758454156098,97.16169464260163,97.78461610004578,98.07769718766706,99.43151283280814,99.40532883572489,98.34766503305627,97.7273430762787,99.17535125696566
-14,99.7984904560501,98.28023638591262,99.91994212867971,102.44702488813284,95.24971287529614,99.21211936257103,103.40466838180984,96.56642348035668,98.01613566206633,100.55541839618733,95.48989995991647,98.19403479705721,97.35571498499851,98.71191787901853,103.97164221781581,97.4777447748152,102.48314702619676,100.3668378722687,100.56981169614913,101.25066807672489,96.86207496418457,99.39780434409342,98.66496739949507,98.85729433632608,99.02781445627946,98.9573064438946,98.16313783591532,99.23155522526712
-13,100.016796198755,98.72120378742964,100.04002893566015,101.86067512773316,95.07539321837085,99.03636585582386,102.96675347790831,97.61470694287426,97.69638968469937,100.73214282045471,95.42214010309887,99.20726872075542,98.05439261296289,100.27667431302616,104.95447499242734,97.75245252222257,102.90166781818333,100.03750574925621,100.06605090398128,101.89250771436744,97.28986033255318,99.16776664091117,98.55504755046114,100.08175606995631,98.85546529479231,99.7163495001764,98.64853306281614,99.50519888709842
-12,99.63056690373735,98.47867129605761,100.49034110104387,103.22101086641433,96.13876041527367,100.17575350674717,103.29365088328369,98.80957319040377,97.47111713385365,101.11644396626997,96.25694617111316,98.72689883129433,98.07616154528976,98.48212368339063,104.98992434134888,97.5758609059041,101.82830749073052,100.08396750125334,99.94428563989813,102.21197551458059,96.50814287293599,99.90256732200092,99.08400335788161,100.81423396056566,98.56021103352755,99.74320095189448,98.73397685839882,99.64254360167014
-11,99.54659872170805,98.48968938329915,100.81056495158623,103.2131971641629,96.40895787846846,99.12121397076231,102.18342884075746,97.61470694287426,97.7690521687362,99.70265713270186,96.93183169814704,98.62977705328969,98.19888057916474,100.0522558042642,103.8256788024263,97.74085757330893,101.50720776021294,100.91384066634252,100.22521813604912,103.77822353761279,98.52143211119353,100.56996551625458,99.26668234820396,100.81709378882655,98.25385639427459,100.31188024202109,98.71467948034501,99.74516402396279
-10,99.2779171944839,99.07397602649253,100.530370036704,104.52661490138631,98.29163544276255,99.38181559244792,101.9428815158312,98.70741189579589,99.04439907305158,98.82745861306425,97.03753277361972,98.95264848701429,97.98709858547846,99.46970209406926,103.0068819930374,98.95292712035688,100.68008665277506,100.35216993000186,100.30958143214758,103.46069966435256,98.45522525922988,100.84322415865385,99.33893123057945,100.5880857453553,98.24184226565934,99.86746560450896,99.22090481001914,99.86553659625478
-9,99.29471339323892,100.52916256397113,100.69048577934458,103.3695547144062,98.97149806445597,99.59999778053977,102.15258750957146,99.77345988781438,98.79732666815177,98.75733041680392,97.44951799680953,99.81363096624233,98.10585523877451,99.51197582010418,103.95287391723791,98.96720033916043,100.87130631535774,99.5630565284981,100.86666674438504,103.73356063054825,98.29311690151104,99.82857393257784,99.30126026392104,100.31077578619596,97.57508632969272,99.88089553247312,99.22427680440205,99.96984247504405
-8,98.15281530106802,100.36379873705805,101.26088475170876,102.82229732389645,98.46596174955651,98.64848743785511,102.55967049373989,99.6490878480045,98.60475389838717,99.62131458865088,97.61756111828247,100.37537358920483,98.16127420495076,99.8754960900556,102.88385289792912,99.17055287982603,100.03968190614083,98.65492780168145,101.2892506938308,103.38010966829849,98.8948947057209,98.93919557005495,99.48910483830021,100.08510615449049,96.93836007482828,99.7156603549367,98.65067887742345,99.78926494651411
-7,97.68261782402107,100.28663007259911,101.05073856554709,103.67445611264137,98.67514666784058,97.72727272727273,102.9790918926733,99.40478320631796,98.32860762912837,100.31978868402112,96.40330150638302,100.15225144447015,99.15485925575862,102.04355844952431,101.77869526371923,98.86373855556768,100.37342171108952,99.01524769417759,101.14599629905099,104.05982032188348,98.90931723121909,98.04469293727107,100.13829906388278,100.39683910769624,96.50956285154723,99.43614472655136,98.94130591435852,99.83319206356346
-6,97.35516241290014,100.82681072381179,100.21014618616167,103.07246701842246,97.56820288164079,97.47878565932766,102.4486529952137,99.51583015456022,98.77915273081982,100.42918421869041,97.1459551617014,100.05774916674656,99.59623583509345,102.5638648955733,102.48627377113024,100.08918856478918,100.51231939310026,99.06986935978313,100.85790399760006,103.012091107115,99.28702783972223,98.01392048706502,100.6017149487089,99.61846389169166,96.34876530292583,99.07297358943316,99.77031559325344,99.84403806988821
-5,96.64987580613906,100.319701155831,100.18012639310126,103.13501242438305,97.88198358400125,98.26666629675664,101.53579853166276,100.72846770935845,98.97173658901475,100.85556913071854,97.44409191452532,101.15760283521253,99.73478023042692,101.24273121293604,100.95364518239276,100.21851851609912,100.58357946428325,99.09758321270924,100.26899301078653,102.03234006963288,99.99405278043395,99.63516626602565,100.69615694405054,99.33207251870795,98.48997632483406,98.85369093584075,99.06595007923066,99.90095811552203
-4,97.25441084386165,99.19524227217855,100.55038832190348,101.26651166508205,97.85582965058066,98.33333333333333,100.90050663733305,100.79509316719668,101.03553742129017,101.02948568775282,96.62284278075468,100.85573546796172,99.58039839320635,101.34341510725622,100.75902163869664,100.45575225959968,100.25254824671268,99.10003118679177,100.2451140400576,101.4108879585697,99.62993581665323,101.53626158997253,100.67138733854873,100.60433423898452,98.86147799953591,99.0412981210371,99.41598702163475,99.94825067431431
-3,97.64903823825684,98.82041703712532,100.1701172505015,101.51669328892447,97.58563218738585,98.53333444306345,100.19120307731923,100.12881147774317,101.09729997829994,99.77278532896219,97.90757529061386,100.50399345621592,99.40226643336943,100.12757171030245,98.69257404866691,100.95432417561001,99.82139839081282,99.20029861303361,100.49739760021201,103.21697389602433,99.83193406170541,101.4871830643315,100.3153085107281,99.64284830490392,99.95656864303407,99.41169687896206,99.13730028409987,99.83602021000772
-2,98.17800319332764,98.6991507914393,100.16010810790176,99.97654099927112,99.18068298274007,99.63635993726325,100.48725915150858,99.66685915527323,100.98466370287709,100.5413961811636,99.0486489634115,99.59576384347821,99.103396629947,99.42205268116838,99.45297870408788,100.05708198793822,99.34335473961502,100.0798974955633,100.92157477634596,102.98684376315337,100.5550910945153,101.04908031421704,99.60418397189822,99.73751445672367,100.1515585145032,99.44715424196629,99.62331607759445,99.91446357255157
-1,99.11839174154865,98.88655920358912,99.64975635639725,100.10945147810195,100.33992798591238,99.53333074396306,100.33922640868744,99.6490878480045,99.54945489830857,100.84995339625237,99.55549136897244,99.39101825423204,99.32903487523092,99.44971917430576,99.95829737914089,100.53602414536518,99.29915852117736,100.1720149593109,100.96455303773925,102.6440725459315,98.9585527492991,100.75604002117673,99.91639943168497,99.61032797210862,100.01155161286574,99.97245940304222,100.28633540772047,99.95689596000258
0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1,100.39462739439517,100.2535589893672,99.8599025425589,98.73348237025974,100.54911290419648,101.75151478160511,99.71627292912272,100.19544371334923,100.10173634839583,101.32963642228405,99.61240733268849,99.99212547774839,100.06531887740925,102.24799403852276,100.96337720805408,100.82945800744993,98.66596566370025,99.00301777487913,100.12972168272718,99.54944751580952,100.17739084702187,101.9040285885989,100.21725690603942,100.52114241851358,100.74807974177634,99.44302777473825,100.69762152525699,100.28343221394329
2,100.25189173434204,100.58427823243976,99.61973656333683,99.6560062318749,100.63627273265911,101.79394346294981,99.98766158523502,100.6440709442515,100.43238225278984,102.5105928503482,98.71798053128293,100.57486415648044,100.16625689852874,102.97734246493349,101.68416649485017,100.96591912452367,98.93294869924495,97.52914830603179,99.83128312259996,101.03024572540538,100.41674053203162,102.14139051053112,100.99082201702953,100.25722112472259,100.58866974040343,99.97693884710034,100.54511167731374,100.49792172456448
3,100.64651912873724,99.95590241877294,99.51966040681705,100.88342552706702,101.29869939873883,101.67879046815816,100.40090907105947,102.91387083743389,101.51151938218814,103.03515038868416,99.01612555557375,101.50409783569197,100.23355696622747,103.20329018304824,102.8233819764921,101.65979788425388,97.97323893649408,97.12970063267193,99.34343516772014,102.41491437653698,100.63233242180625,102.66300187442765,101.11983562859552,99.42961017155702,101.05905953852434,100.10223721757441,100.7331508319256,100.84760052691772
4,100.62972292998221,98.47867129605761,99.65975786425815,102.67375347590458,101.10694378619979,101.16363525390626,101.26440987555047,103.29142639479684,100.63585494958147,103.49519546522595,98.01056332494441,101.79809068069116,100.35033242923406,103.67671651169897,103.06527414700535,101.56526366696083,97.78111641145205,97.48920453380721,100.97569590975964,102.69262330690185,100.63403162739655,102.72673778044872,101.2947788418181,97.33162848659757,100.81785193472031,100.88709800771474,101.5759400798841,100.92860440638887
5,100.52897136094371,96.5714908590668,100.2501751218218,100.78179968053291,101.09822580839294,100.29090650153883,102.2451115031295,103.58015252688742,102.78322928135107,103.09405567658301,96.30301824172767,101.61696865819982,100.05740015646572,102.66838588575418,102.37506395391753,102.35458028789006,98.75164951319748,96.79057661332936,101.34654856582397,103.4597277008761,100.36326736098556,102.76923434638279,101.28136092225581,94.23152212433179,101.5700943182422,100.84991778161121,101.96824284101666,100.7400621330465
6,100.27707962660166,96.83606793567556,101.02071113774787,100.99287700516896,100.95877141282644,99.87878972833806,101.63448702687685,105.07262378237401,103.06663847248446,102.16836691017497,96.43312014454554,101.63271770270306,100.38200127279396,102.45166033201856,101.49788347532589,102.02636157906437,98.8048743562288,96.59004176084566,101.34814179251215,104.04330879599684,100.47616092264377,102.99413883642399,100.62958390464483,90.5175098529838,101.79003747844084,100.49536095998941,101.69782534026115,100.58211635354412
7,100.95717834110312,95.71160905202312,101.86130351713332,101.22741929519212,101.4120065107534,100.2121249112216,101.2397424574734,104.23754856270655,102.56521965237992,102.47693268583458,96.7854680914103,101.07623010171112,100.78972781827942,101.12361237151006,102.30346950532972,101.81321049002105,99.25676802765841,96.00392113702226,102.30075534488694,104.49968120783294,100.43202302133467,102.86520039205587,101.12241842062393,89.29353253924268,101.87228631574958,100.36420485497779,101.72722374805177,100.57521549531556
8,100.16792995818567,95.98721262662706,101.8012639310125,102.6190217721954,101.8129470415765,99.62424538352272,103.68223095103109,104.73059728401289,102.6015564386135,101.43622408972026,96.46564355238328,102.53570030417445,100.17615680976175,101.0874930094962,103.67415786584398,103.04579166500636,99.37311616922064,95.93543756939658,102.67480416912451,104.20837664201079,100.52708528530438,102.85201858688187,101.00320681978046,92.77900367785588,102.27105385792848,100.03407907252479,101.84329213120064,100.92406098757012
9,99.44584715266956,96.24077161599426,101.66115883883258,105.22241613988794,101.717069235307,100.75757575757575,103.59588087058198,104.65064673460702,102.23821075313839,99.66899696818824,95.79617583616673,102.51995125967122,100.02573131290582,102.32023276255046,103.17857121645231,102.03618190199404,99.81508936411507,96.7286209765904,102.63818909968703,106.0368058862108,101.30710353933128,102.96923291552199,101.19621067872373,95.03332458653887,101.73366696136064,100.31050195154165,100.9224086896071,101.10246566687968
10,99.19395541832752,97.10065342303794,101.74121671015286,106.70784269049032,100.61884342691405,101.5878758285985,103.22580371925561,105.0681775666729,100.74849122500432,99.80364618681357,96.36806505740316,102.19446032566557,99.93666835309449,103.86500627679457,102.86022282690314,100.64750985135167,99.19001125825446,97.0163872957708,102.99552847329248,106.47765058884985,101.67971653106349,103.7003670157967,101.1585397120653,95.09117482678779,101.86951122125254,100.30981280630196,99.33482737856073,101.12933207386952
11,99.64735669661945,96.79197876520213,100.92064261596691,107.22382141336155,100.86289360655694,102.5697002988873,103.05926806001344,103.64677798472562,101.20267333184823,100.16830938313896,96.53069036805877,101.61696865819982,100.00989991123302,105.49893363447187,103.9876275154147,101.1496419066059,99.094406932222,96.04141693516432,102.34930989968889,105.6153885998878,103.6403925620798,103.8945079985119,101.83405321836676,94.29320103261979,101.59921024871727,100.6750513791393,100.33349846884538,101.26880079353883
12,99.7900923566726,96.82504984843402,100.34023450100302,107.69290599340786,102.14416369955069,102.0666688861269,103.12711522404152,104.53071413273038,101.36254632053169,99.83730635132719,96.35993420544372,101.85321233645246,100.64325866178811,106.13298323508084,103.68527290822962,100.88386172549824,97.47714904662679,97.47779060586961,102.47265867566335,106.60873527282719,104.04694822157931,103.89230805002289,101.90114281617815,91.50434320367067,101.24203528137824,100.63511457207694,100.24652194854322,101.28815066965763
13,99.73131847277584,97.11167151027949,98.70909545523084,109.21741298458375,103.40799783693073,102.88484515565814,102.57817341016091,104.25975930790857,101.39524610161281,99.14443942985228,95.26494087472747,102.2732055481817,101.5141367591496,106.9215111252795,104.22464943071468,101.25221093356866,95.96813556149512,96.0137030822382,102.10021279291084,105.94359221817594,103.82626907604349,103.52894094837455,102.45951095525886,93.17822986669232,101.2822290280976,100.7067184433251,100.56073051604075,101.31329210463952
14,99.25272930222427,98.03770389454058,98.8592020552717,108.71706166621533,103.94839941318898,102.733330004143,101.94904601748722,105.40576462710077,101.39524610161281,99.73631729721548,93.47065291816526,102.3467037594315,101.35776769142527,106.68326406077509,104.13081641259036,101.3208878704205,96.08088326373768,96.15961626911634,101.70229471274124,105.00558819732898,102.99022884258508,103.55238023695054,102.05750882527438,93.28676326738531,101.87182380000006,99.88399668605182,98.78022028469204,101.13763694361745
15,99.26112740160178,98.28023638591262,98.9192416413925,109.7646703750935,102.85016695492739,103.07273171164772,101.63448702687685,106.14755742802689,101.44611982002591,99.90462668035445,90.64371367688706,102.19707982594662,101.46860562377775,107.27811711735968,104.67575045626825,100.47270374829316,97.32742802562147,97.77289089618341,102.26813305696678,106.12322766312363,103.44092240339369,102.7164802970467,101.33812565144629,91.8567149001021,102.21929721747141,99.33184007325781,99.49683264305892,101.18180847044681
16,98.01007964101488,98.58891104374845,99.18943504841378,108.75615403610527,102.20517624446141,102.07878343986742,102.90507081553628,106.1164610291905,100.39604546655625,99.72790225608708,90.75212779350184,101.21272449097383,101.64476243353953,107.16745114481022,104.83840340476658,100.65731928700536,97.0342839997908,97.54137822533025,100.39393501344915,104.83080071655044,103.00211292070752,103.37948753720238,101.80876705445925,94.16076180221941,103.56483449889183,99.29259241143518,100.98733640406633,101.12011474665485
