t,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7
46,0,0,0,0,0,0.04394,0.00926,0.00534,0.0045,0.019,0.1193,0.35922,0.70492,0.83702
47,0,0,0,0,0,0.04422,0.0093,0.00506,0.00448,0.0187,0.11822,0.34826,0.70326,0.83654
48,0,0,0,0,0,0.04412,0.00932,0.00508,0.0044,0.01814,0.11734,0.34216,0.70196,0.8365
49,0,0,0,0,0,0.0443,0.00934,0.00506,0.00416,0.0182,0.11512,0.33484,0.699,0.83598
50,0,0,0,0,0,0.0444,0.00936,0.00496,0.00404,0.01822,0.1132,0.32534,0.69438,0.83766
51,0,0,0,0,0,0.04446,0.00924,0.00496,0.00398,0.01814,0.11222,0.31862,0.6896,0.836
52,0,0,0,0,0,0.04486,0.00936,0.005,0.00382,0.01798,0.11044,0.31374,0.6866,0.83624
53,0,0,0,0,0,0.04488,0.00936,0.00492,0.0037,0.01748,0.1098,0.30702,0.6852,0.83542
54,0,0,0,0,0,0.04468,0.00934,0.00494,0.0035,0.0174,0.10934,0.30188,0.68282,0.83468
55,0,0,0,0,0,0.04418,0.0093,0.00492,0.00344,0.0173,0.10758,0.29608,0.67924,0.8343
56,0,0,0,0,0,0.04488,0.00918,0.00484,0.0033,0.01722,0.10754,0.28962,0.67514,0.83226
57,0,0,0,0,0,0.04492,0.00908,0.0048,0.00322,0.01686,0.10742,0.2817,0.67092,0.83262
58,0,0,0,0,0,0.04494,0.00906,0.00476,0.00308,0.01646,0.10634,0.27598,0.6677,0.83306
59,0,0,0,0,0,0.04474,0.0091,0.00474,0.003,0.01606,0.10592,0.26878,0.6661,0.83214
60,0,0,0,0,0,0.04516,0.00908,0.00468,0.00294,0.01586,0.10556,0.26146,0.66364,0.83392
61,0,0,0,0,0,0.0449,0.00904,0.00464,0.0029,0.01586,0.10552,0.2572,0.66048,0.83354
62,0,0,0,0,0,0.04486,0.00894,0.00476,0.00292,0.01576,0.1054,0.25178,0.6585,0.83326
