date,ar,avg_15,avg_252,std_252,ar_shift
1987-08-03,0.7616610139995686,0.7627778293998303,0.7599395877026971,0.007623041892597681,0.3723240324691466
1987-08-04,0.7612163870210152,0.7625563577853733,0.7600022416526906,0.007567977632682989,0.33748991562191855
1987-08-05,0.7614471932947783,0.7623803694590028,0.7600682665931661,0.007507233593374398,0.3079833386132134
1987-08-06,0.7619749539538666,0.762254341303528,0.7601388694905475,0.007440611070659232,0.28431425764510654
1987-08-07,0.7617600182025206,0.7621385549985145,0.7602105434911114,0.0073682512993463135,0.26166473279407804
1987-08-10,0.7623018157769043,0.7620471731037813,0.7602781040703922,0.007308585778119735,0.24205353636066398
1987-08-11,0.7623095355695698,0.7619528757234961,0.7603410960989602,0.007257029087420111,0.22209909938626818
1987-08-12,0.7617709693188707,0.7618751796772043,0.7604012612430182,0.007205396891008779,0.2045575637929559
1987-08-13,0.7610728963104623,0.761756944676192,0.7604616753251773,0.007146476491745996,0.18124587025658934
1987-08-14,0.7608628872629388,0.7616363371684004,0.7605263727246989,0.007075382185713323,0.15687695937369062
1987-08-17,0.760438846170225,0.7614998191203066,0.7605901259772434,0.007001244090036016,0.1299330706606656
1987-08-18,0.7621636774211705,0.7615312147389407,0.760663975516897,0.006918486810812968,0.12535099737246946
1987-08-19,0.7618023355226934,0.7615420541632457,0.7607373620614416,0.0068311949571799825,0.1177966822566436
1987-08-20,0.7627036045733311,0.7616377848524132,0.7608168964268713,0.006735907974732454,0.1218675238172993
1987-08-21,0.7622621101684914,0.7617165496377599,0.7608969134817881,0.006631614960433523,0.12359525709228181
1987-08-24,0.7624160045520292,0.7617668823412574,0.7609761740410875,0.006528732367452665,0.12111207132824021
1987-08-25,0.7620273208893046,0.7618209445991434,0.7610491398952591,0.006436304115288853,0.11991426913015493
1987-08-26,0.7614920919031775,0.7618239378397033,0.7611235376715958,0.006331369602135228,0.11062380055513665
1987-08-27,0.7614626537473238,0.7617897844926005,0.7611997302169204,0.006218000457556877,0.09489453719208632
1987-08-28,0.7621519367956344,0.761815912398808,0.7612819998162759,0.0060911107672614595,0.08765438734126789
1987-08-31,0.7620684477543778,0.7618003545306397,0.7613566307980931,0.005983704157346827,0.07415535943596473
1987-09-01,0.7636270802836288,0.7618881908449102,0.7614387874569281,0.005870671601155655,0.07655059225143768
1987-09-02,0.7633757090151536,0.7619951734913291,0.7615154189920275,0.005768118574817137,0.0831734807595921
1987-09-03,0.7629819794618191,0.7621224457014196,0.7615860091597003,0.005675680730574805,0.09451492555413382
1987-09-04,0.7632058585316194,0.7622786437859984,0.7616598226938565,0.005574001387833083,0.1110191851571321
1987-09-08,0.7641683125385481,0.7625272748772199,0.7617401779155352,0.005462061736644322,0.14410253849828072
1987-09-09,0.7640472102719063,0.7626528437339356,0.7618209470728641,0.0053433338365415865,0.15568869296213866
1987-09-10,0.7642310021465448,0.7628147548421924,0.7618224970009663,0.005343978562795018,0.18567773608492322
1987-09-11,0.765218085836458,0.7629823869264009,0.7618198649239012,0.005342134502043855,0.2176137650699164
1987-09-14,0.7646981596390614,0.7631447902244389,0.7618169546204616,0.005340358551232766,0.24864165790343704
1987-09-15,0.7661053362071661,0.7633907456681147,0.7618201427998272,0.005342686664545392,0.29397248367757617
1987-09-16,0.7664085110909398,0.7636828250148905,0.7618263855121566,0.00534714107719311,0.34718356518626736
