,pc1,pc2,pc3,date
77,0.6228204340134252,0.02510260645985084,0.01939446356072737,1972-04-21
78,0.6199423747972987,0.025276840752585704,0.019536987436636555,1972-04-24
79,0.6203056594209766,0.0252466921529869,0.019515585107008755,1972-04-25
80,0.6201486089750256,0.025276780343175136,0.01951458100738771,1972-04-26
81,0.6181435177177843,0.02553995694016639,0.019631648009862702,1972-04-27
82,0.6170435362336992,0.025621453122928687,0.019706697797322845,1972-04-28
83,0.6177405858589639,0.025274272578661168,0.019749474344238915,1972-05-01
84,0.6176948090049097,0.025236509033984847,0.019737930146305396,1972-05-02
85,0.6175638875572789,0.025209186112512046,0.01981431509236226,1972-05-03
86,0.6134191947078668,0.025492410045949467,0.020070529674392972,1972-05-04
87,0.6124348866840518,0.025366987708032796,0.020058978028367747,1972-05-05
88,0.6130022568134703,0.025475628734669912,0.020202946893822894,1972-05-08
89,0.6142399893161257,0.025491654963364096,0.020125563953023118,1972-05-09
90,0.6142586945994444,0.025484334198561786,0.02012838017892555,1972-05-10
91,0.613411090342078,0.025629579391855378,0.020174155861386888,1972-05-11
92,0.6133863316105986,0.025674328632980886,0.020227661068634283,1972-05-12
93,0.6100876523874311,0.02585242274836165,0.020443381859122346,1972-05-15
94,0.6097762866681289,0.025846708793639685,0.020449000108542368,1972-05-16
95,0.6094391224670731,0.025958524552498596,0.020413558351478137,1972-05-17
96,0.609941859151332,0.02586998409609237,0.020434231703889458,1972-05-18
97,0.6081702232198161,0.02567202716318309,0.020440347477330666,1972-05-19
98,0.6011572048484859,0.025974791546586877,0.0208622406773053,1972-05-22
99,0.6007411761394793,0.025974097386999878,0.02085477038947982,1972-05-23
100,0.600335835981858,0.025969695689497453,0.020921856922874932,1972-05-24
101,0.590039992899129,0.026522102622451187,0.02127785066000109,1972-05-25
102,0.5892076701695638,0.02669173139560739,0.021326298636475876,1972-05-26
103,0.556330112012755,0.028356073290968342,0.022946398298990416,1972-05-30
104,0.5566418607164167,0.028327940301360852,0.022920327081856817,1972-05-31
105,0.5551064138152821,0.028353980617638757,0.023022375499633586,1972-06-01
106,0.5560276916826444,0.028376145340279307,0.023128524314632574,1972-06-02
107,0.5521109644494578,0.028623496347809283,0.02338231511217671,1972-06-05
108,0.5521986407976773,0.028600182602838642,0.02336367759113307,1972-06-06
109,0.5522209137494081,0.02864785310936044,0.023337461844111205,1972-06-07
110,0.5526279156341981,0.028657053139438747,0.023340458216802553,1972-06-08
111,0.5532510879828205,0.028468369600141166,0.023395972801341827,1972-06-09
112,0.5510767076354447,0.02854750235885379,0.02361274564721977,1972-06-12
113,0.5507623219293706,0.0285719615525848,0.023612851864453492,1972-06-13
114,0.5506164346688283,0.028540842866975318,0.023568897615377574,1972-06-14
115,0.5506861318406722,0.028493045495082695,0.023582504975526605,1972-06-15
116,0.5473070817699053,0.028629518923394645,0.023446048859082805,1972-06-16
117,0.5483279754392055,0.02827972069395097,0.023404552302703736,1972-06-19
118,0.5479357256959424,0.02827350821003073,0.023445303673179246,1972-06-20
119,0.547440417071086,0.028277798046760852,0.023474274021560593,1972-06-21
120,0.5468315516250192,0.028314791809620807,0.023473228723529027,1972-06-22
121,0.5416550549003761,0.02854903573615032,0.0237155211276557,1972-06-23
122,0.5411310834712153,0.028534655349122705,0.02366356881516523,1972-06-26
123,0.5409213255982986,0.028587322503147796,0.02365217337341119,1972-06-27
124,0.5408078406488931,0.028586634040946857,0.02365741558571892,1972-06-28
125,0.5403086326447929,0.028484124852484468,0.02360971355897786,1972-06-29
126,0.5405904940471514,0.0285434002010347,0.023456064045014317,1972-06-30
127,0.5420131766879043,0.028486978699037595,0.02335621091194325,1972-07-03
128,0.5416669035515643,0.028469843888294582,0.023308033485589134,1972-07-05
129,0.5400157377457836,0.028446782642095134,0.023439707470741544,1972-07-06
130,0.5391113797786264,0.02848297374426888,0.023408419828859123,1972-07-07
131,0.5359507707717653,0.02835364973196365,0.02319827529104012,1972-07-10
132,0.5363728659472671,0.028301770196201368,0.02316972095817558,1972-07-11
133,0.5364499186636696,0.028284670805340244,0.023127280986047227,1972-07-12
134,0.5366763651568005,0.028274810995677715,0.023108907826209554,1972-07-13
135,0.5367199736682127,0.028286481926402953,0.023190964496692813,1972-07-14
136,0.5359081906666536,0.02837546480267673,0.022918783031296037,1972-07-17
137,0.5354390596117499,0.02835241753764016,0.022910356348083,1972-07-18
138,0.5350614431137197,0.028343130179474003,0.02288697627909878,1972-07-19
139,0.5354860643178744,0.02834418454658583,0.02288407159681284,1972-07-20
140,0.534549517605284,0.028452506281278767,0.022856648340535003,1972-07-21
141,0.5360898695640782,0.028413988204539036,0.02288890729498382,1972-07-24
142,0.5358076298822937,0.028451954192342505,0.022875811135934405,1972-07-25
143,0.5352582165642614,0.02843322857275242,0.02287411526607233,1972-07-26
144,0.5347906962772084,0.028403920794555716,0.022972322230625827,1972-07-27
145,0.5349153955516263,0.028325355972238394,0.022996549448749647,1972-07-28
146,0.5358429668201573,0.02827179708942709,0.022983915493618053,1972-07-31
147,0.536082951098348,0.028224801589976936,0.023143428478722687,1972-08-01
148,0.5359471833833546,0.02826405429159486,0.023047091047829836,1972-08-02
149,0.5343840422233292,0.02844442174962122,0.023144717735198647,1972-08-03
150,0.5343574292007465,0.028415897936344272,0.023119449481177123,1972-08-04
151,0.535220664181093,0.02834631387151059,0.023135318452477686,1972-08-07
152,0.5349360699320681,0.028336743537545984,0.023131115480970764,1972-08-08
153,0.5345848032238479,0.028358463547216915,0.023135925511118233,1972-08-09
154,0.5325537085146526,0.028417916262498413,0.023135852594083624,1972-08-10
155,0.5320764227836108,0.02846871387776707,0.023123820475644145,1972-08-11
156,0.532333225074571,0.02856486416920787,0.023196738527244833,1972-08-14
157,0.5321473028005168,0.02860218655051053,0.02320841571248229,1972-08-15
158,0.5316614538146626,0.028690238868297115,0.023207837021596803,1972-08-16
159,0.531710542647807,0.028653826008680466,0.023250660561393854,1972-08-17
160,0.5310606226929065,0.02865406468552205,0.023267135353863357,1972-08-18
161,0.5292082406612612,0.02886027650831146,0.023214181061510655,1972-08-21
162,0.5286015787113627,0.028927004395402092,0.023187176907450893,1972-08-22
163,0.5278985866916264,0.028939806964222645,0.02315521660191868,1972-08-23
164,0.5223072447073628,0.029439328100930227,0.02340086771952789,1972-08-24
165,0.5221979849182862,0.029529443180084963,0.02358856012376226,1972-08-25
166,0.5224108793354846,0.02962501715157489,0.023313370476463053,1972-08-28
167,0.522086718836166,0.02961644253767329,0.02331776600887348,1972-08-29
168,0.5218180396289677,0.029624266971044193,0.023303542614735558,1972-08-30
169,0.5222513337783758,0.029643396758871336,0.022992307673632792,1972-08-31
170,0.5222080877482432,0.029722091095619445,0.02300860028483385,1972-09-01
171,0.520178998944982,0.030018896598417916,0.022654845511300505,1972-09-05
172,0.5205166083780696,0.029991765602797767,0.02265147559506772,1972-09-06
173,0.5205840938947398,0.02998141728353662,0.022636990961595587,1972-09-07
174,0.5210980523516672,0.0297709493929071,0.022774048200213996,1972-09-08
175,0.522363251431477,0.029816190356421225,0.022652568170376152,1972-09-11
176,0.5232987614490844,0.029762819626940114,0.022589881292099514,1972-09-12
177,0.5230520525402423,0.029742902176764473,0.022567306893667444,1972-09-13
178,0.5229356934748026,0.02966700304171918,0.022601213879626846,1972-09-14
179,0.5219205480423718,0.029715352044203325,0.022696384155036962,1972-09-15
180,0.5219364858557771,0.029195481830422004,0.022825966339865077,1972-09-18
181,0.5216971651931949,0.029182634237259024,0.022797533287027102,1972-09-19
182,0.5215442189707927,0.02925611853779131,0.02278808559159072,1972-09-20
183,0.5210335338278181,0.029268351081614824,0.02282067150270572,1972-09-21
184,0.5210731782435252,0.02923055576439804,0.02288007498630979,1972-09-22
185,0.518922445541796,0.029101355537538686,0.02303719305075686,1972-09-25
186,0.5186869758731012,0.02908817715724343,0.023021539389967326,1972-09-26
187,0.519956626692595,0.029132995474305663,0.022933865378765916,1972-09-27
188,0.5207384661042381,0.029182593095467904,0.02284727892261841,1972-09-28
189,0.5203056847491372,0.029224229211669617,0.022829135937377024,1972-09-29
190,0.5208558721571175,0.02900306594950856,0.02290565714970128,1972-10-02
191,0.5205864150886998,0.028982834942558138,0.02288668712396182,1972-10-03
192,0.5202758493730558,0.02896557119768894,0.022859227225304528,1972-10-04
193,0.5200409652623285,0.029105823862799706,0.022956366877069416,1972-10-05
194,0.5209938586398449,0.029187524989038063,0.022593984048524002,1972-10-06
195,0.5193285892032413,0.029284477329684935,0.022681747823902455,1972-10-09
196,0.5190171388620098,0.029323249871444135,0.022720332931789156,1972-10-10
197,0.5189632374558261,0.029337528484,0.022679647007220284,1972-10-11
198,0.5190468990586506,0.029384946338361178,0.022727413069589312,1972-10-12
199,0.519393548423158,0.029044900621894843,0.022711713444621865,1972-10-13
200,0.5203781112818024,0.02895231153445723,0.02267412794168008,1972-10-16
201,0.5201658835761117,0.02889712589370551,0.022675072568907297,1972-10-17
202,0.5201107153577287,0.028870663355408707,0.02266393517672106,1972-10-18
203,0.5178227197848851,0.02898947326036862,0.022684892062192895,1972-10-19
204,0.5183243095177095,0.02867808721648584,0.022717347477691194,1972-10-20
205,0.5194595749297698,0.028522424559265732,0.022604453361013226,1972-10-23
206,0.5190119981079163,0.028502836870343922,0.02260168925726295,1972-10-24
207,0.5185756113515246,0.028543597728474816,0.02258232774539201,1972-10-25
208,0.5186185638089963,0.02868688411560259,0.022721372021384308,1972-10-26
209,0.5184219914445939,0.028664041080740305,0.0226871958741376,1972-10-27
210,0.5189521660340323,0.02841799386140299,0.02277038449012808,1972-10-30
211,0.5191521479392833,0.028335279265371223,0.022733975118462535,1972-10-31
212,0.5195140010420362,0.028473181118502965,0.022680758520764205,1972-11-01
213,0.5193943797527929,0.02832517355211628,0.02240705079853971,1972-11-02
214,0.5188599527323832,0.028268411042799587,0.022358725844614402,1972-11-03
215,0.5195991421278936,0.0282564400423243,0.022439879216912515,1972-11-06
216,0.5192471777304287,0.028197316249559266,0.022380005512717207,1972-11-08
217,0.5192315115067502,0.02825133681285629,0.0225470647965291,1972-11-09
218,0.5193639005540561,0.028562238586866177,0.02260822296131562,1972-11-10
219,0.5167659215255589,0.028477089382438828,0.022848001532323695,1972-11-13
220,0.5162638433215703,0.028346105600581147,0.0227188756926351,1972-11-14
221,0.5159129686120328,0.0283243754145981,0.02268649398010731,1972-11-15
222,0.515830340477169,0.028296313603824307,0.022837787332007902,1972-11-16
223,0.5156821126139233,0.028241650635178774,0.022902241116731895,1972-11-17
224,0.5141858443385612,0.02834889866645371,0.02299709968443411,1972-11-20
225,0.5133382000932752,0.02836641073640438,0.022989760897748825,1972-11-21
226,0.5131336830662542,0.028393113870979893,0.022980000334850228,1972-11-22
227,0.5134567658968516,0.0283449067826059,0.02297507097156719,1972-11-24
228,0.513192418751782,0.028432814302027175,0.02297840715116273,1972-11-27
229,0.5127689400368801,0.02841571391880152,0.022963943448785645,1972-11-28
230,0.5123547532521008,0.02840794300212834,0.02300193451213987,1972-11-29
231,0.5089306771977485,0.028554368591246073,0.02306860896952658,1972-11-30
232,0.509463489207533,0.02794853648101818,0.02310019504405921,1972-12-01
233,0.5093172863070157,0.027962840977150974,0.02320877197071411,1972-12-04
234,0.5089618748116176,0.028079102531532948,0.023172349687318156,1972-12-05
235,0.5086326291349154,0.028204810812771795,0.023159238522772675,1972-12-06
236,0.5081448358797702,0.02816459211053285,0.023179015066817743,1972-12-07
237,0.5076233878585363,0.028213641131480668,0.023217355172296523,1972-12-08
238,0.5081714374938462,0.028137761628177473,0.02315383413842427,1972-12-11
239,0.5081240805045019,0.028149308465273224,0.023135140158147407,1972-12-12
240,0.5079187191814893,0.02812787717577752,0.023115208781772777,1972-12-13
241,0.5076362864740821,0.028086912073734024,0.023095815460367163,1972-12-14
242,0.507818243624529,0.028191453930899512,0.023065490715668026,1972-12-15
243,0.5101412142994504,0.027727716497373222,0.023033560613679564,1972-12-18
244,0.5102583292945753,0.027707229158925303,0.023012004431426536,1972-12-19
245,0.510223916473917,0.027679752857298928,0.023078725817836973,1972-12-20
246,0.5104734647149897,0.027692717961501218,0.023038205305159133,1972-12-21
247,0.5105964024055605,0.02724976017679418,0.02300786039967289,1972-12-22
248,0.5100503745543673,0.027159443558188306,0.023070335752703702,1972-12-26
249,0.5095391849719108,0.02710926811416853,0.023026974440874353,1972-12-27
250,0.5092293991349799,0.027207518341834176,0.02300912848934146,1972-12-29
251,0.5106277908621015,0.027178831067857345,0.023093467941246313,1973-01-02
252,0.5101287193381107,0.027202353533397197,0.02307101225622106,1973-01-03
253,0.5099215058998094,0.027230483187342912,0.023065129754332284,1973-01-04
254,0.508910331533598,0.027286721198029974,0.023024496957617494,1973-01-05
255,0.508660471387841,0.02742283432649905,0.023142019331426313,1973-01-08
256,0.5084083075147062,0.027401071904716915,0.023226373367099568,1973-01-09
257,0.5078351312476054,0.02744298505422274,0.02326660891030029,1973-01-10
258,0.5077636681297594,0.027408821799382824,0.023283795783320477,1973-01-11
259,0.5070682422552266,0.027398440991814096,0.02333734921375235,1973-01-12
260,0.5093410850541031,0.027524687625234023,0.023485174174604342,1973-01-15
261,0.5091465508216196,0.02765219709058445,0.0234480798008599,1973-01-16
262,0.5086326508358667,0.0277288476788135,0.0235771999656191,1973-01-17
263,0.5088633569467281,0.02748968817702707,0.023467184889515137,1973-01-18
264,0.5087593337845514,0.027607843011202265,0.02343593178549276,1973-01-19
265,0.509779673508181,0.02754301594002435,0.023188978837781406,1973-01-22
266,0.5092134642659609,0.027646028415129562,0.023148695162611414,1973-01-23
267,0.5113101325287157,0.027472458044358505,0.023037275372005877,1973-01-24
268,0.5119342851223826,0.027597778567623965,0.023061320509243782,1973-01-26
269,0.5122720656194515,0.027584956353669546,0.0231483555411129,1973-01-29
270,0.5119656790301218,0.027555134043340434,0.023188810865329396,1973-01-30
271,0.5114974105080016,0.02759394597205232,0.02316575979867479,1973-01-31
272,0.5123768318456334,0.02751042057221414,0.023120242795162324,1973-02-01
273,0.512645381883465,0.0275892482633394,0.02318325508215553,1973-02-02
274,0.5131229156980456,0.027497688369753807,0.023211939490429122,1973-02-05
275,0.5122699974896925,0.027592754681582645,0.023142516656102098,1973-02-06
276,0.511981643601221,0.027733168398550976,0.02311238630201134,1973-02-07
277,0.511425049519642,0.027952770226411155,0.023120701532090917,1973-02-08
278,0.5126337097789465,0.02799986580203215,0.023057847621908555,1973-02-09
279,0.5135266756641843,0.028124486233809805,0.023029080554624697,1973-02-12
280,0.5127431087706069,0.02809743672845132,0.022978672637306845,1973-02-13
281,0.5141571843248331,0.028099693646109532,0.02299637288576521,1973-02-14
282,0.514399540932957,0.028097184768153,0.02292021991839409,1973-02-15
283,0.5147436791966428,0.027866187225225325,0.02294586324120274,1973-02-16
284,0.5136704757763054,0.02822804454992297,0.023174453978305885,1973-02-20
285,0.5137943194691751,0.028199957625561756,0.023154715779884722,1973-02-21
286,0.5124663876320575,0.028299314725704048,0.023213417780190707,1973-02-22
287,0.5131702673296832,0.028262641354266576,0.02309361335664302,1973-02-23
288,0.5141723315945369,0.02803355345045195,0.023057195792524625,1973-02-26
289,0.5147566386934833,0.028177163468344823,0.022949714773939388,1973-02-27
290,0.5143091080454596,0.028117365128417116,0.022907217985855915,1973-02-28
291,0.5146133644638359,0.02795111276573428,0.022896611317603392,1973-03-01
292,0.5147403080676184,0.027821194290049308,0.02282509238285534,1973-03-02
293,0.5132853276050938,0.027912231539940303,0.023117499601595738,1973-03-05
294,0.5150723293538882,0.027814840680042086,0.023079918325663223,1973-03-06
295,0.5147422434294003,0.027799346449443683,0.02311929051238859,1973-03-07
296,0.5146601345462446,0.027802340124549015,0.023127949965362476,1973-03-08
297,0.5149798388390786,0.027767909774627512,0.02305987610303275,1973-03-09
298,0.5161125141484507,0.027680128634107154,0.022940207638990393,1973-03-12
299,0.5158210326567532,0.027687615359210698,0.022922174952286642,1973-03-13
300,0.5153674583819767,0.02768321736338976,0.022945632412957825,1973-03-14
301,0.5150462956417869,0.02773827847668046,0.022985497109083614,1973-03-15
302,0.5152451508896752,0.027761292166517657,0.022988491882370225,1973-03-16
303,0.5176859176452578,0.027659522673669307,0.022854051526355054,1973-03-19
304,0.5174594724291836,0.027721930296145766,0.02286996402858804,1973-03-20
305,0.5178387286760405,0.027785639683874826,0.023154441503469014,1973-03-21
306,0.5203377831537355,0.0278015512997435,0.023076217004542536,1973-03-22
307,0.519985426679343,0.027840827578836297,0.02307571259782575,1973-03-23
308,0.5203985081673578,0.02791580186083194,0.022984553417374813,1973-03-26
309,0.5223813555264015,0.027909996599819027,0.022875814124296387,1973-03-27
310,0.5220705402407003,0.02795015974042295,0.02286507952550783,1973-03-28
311,0.5228721852073274,0.027962946676288764,0.022891802623248123,1973-03-29
312,0.5226939073712463,0.02793282761926416,0.022932518161337685,1973-03-30
313,0.5243946279085043,0.02792320415390648,0.02309504729304894,1973-04-02
314,0.525066567088637,0.02789207945547038,0.023063049684433692,1973-04-03
315,0.5248863202999803,0.027907364254205425,0.023027414818454075,1973-04-04
316,0.5254005267122686,0.028129683619026596,0.022946801274842804,1973-04-05
317,0.5254315865707684,0.028146878472542925,0.02307703208039206,1973-04-06
318,0.526723321577847,0.02805464362609376,0.023150923912872746,1973-04-09
319,0.5268929804502323,0.02821733709378517,0.023076211108786465,1973-04-10
320,0.5264920110427308,0.028315182077538675,0.023190674502118595,1973-04-11
321,0.5260567717787216,0.028445813118667496,0.02327344099894657,1973-04-12
322,0.5264874136694603,0.028487269794512656,0.023221281497941372,1973-04-13
323,0.5275782245034571,0.028395842955716264,0.02332598282537802,1973-04-16
324,0.5276005068233486,0.028377681253385002,0.02340358613833064,1973-04-17
325,0.5267570031297281,0.028319384009504085,0.0233868332390617,1973-04-18
326,0.5269903373766943,0.02832512297898682,0.023399898336413684,1973-04-19
327,0.528263344983174,0.028361839679087116,0.023380194046120004,1973-04-23
328,0.5304623231164373,0.028232847896625512,0.02354209254805752,1973-04-24
329,0.5326092732744925,0.028145385142824945,0.023428313191545272,1973-04-25
330,0.5323383543915211,0.028125732185991445,0.0236264200943451,1973-04-26
331,0.5345887951916427,0.02808468286009998,0.023644880837768334,1973-04-27
332,0.5348526323350447,0.02814970156726617,0.023633435628743704,1973-04-30
333,0.534469840935415,0.028148272305238937,0.023623527412047762,1973-05-01
334,0.5346990385300244,0.02818938809849951,0.02360985560310482,1973-05-02
335,0.5360555348615846,0.028022995580900104,0.02360229657111217,1973-05-03
336,0.5358366876705282,0.028099908299853146,0.02357951595622967,1973-05-04
337,0.5364813587980105,0.02804837164182978,0.023256642203102702,1973-05-07
338,0.536251193354548,0.027946768691949547,0.023214483733467562,1973-05-08
339,0.5355461277953136,0.0278432905593266,0.0233117974511663,1973-05-09
340,0.5353471067238287,0.027803519054501367,0.023389823467705875,1973-05-10
341,0.536445141953377,0.027796545935739866,0.02343130675556062,1973-05-11
342,0.541385518284715,0.027367901155397695,0.02318061737089473,1973-05-14
343,0.5399158505595864,0.027638747779788482,0.023354221332368478,1973-05-15
344,0.5393673193986336,0.027674271903580603,0.023323892065555744,1973-05-16
345,0.5370848048769266,0.027846083505000955,0.023402475188585355,1973-05-17
346,0.5409262359102048,0.02780413697340047,0.02328766632121717,1973-05-18
347,0.5440833304459284,0.02807424513940297,0.02348682411889597,1973-05-21
348,0.5440099346128388,0.02802353802845189,0.023461081711745584,1973-05-22
349,0.5436023835467594,0.0279686216635479,0.02362127350222681,1973-05-23
350,0.5486655544261883,0.027699786860722837,0.023760079696420744,1973-05-24
351,0.5493203682759025,0.027678742265053645,0.023774013392577877,1973-05-25
352,0.5493774767647917,0.027695404313090147,0.023752838098060162,1973-05-29
353,0.5505857302834964,0.02743400476584426,0.02383187462224966,1973-05-30
354,0.5512261188300931,0.02745835218194875,0.02379287392064967,1973-05-31
355,0.5515719972182094,0.027352818567627855,0.023785934215109158,1973-06-01
356,0.5525201624201698,0.027505303088149552,0.023859089727247037,1973-06-04
357,0.5526112315994063,0.02736573801453894,0.024186982050677135,1973-06-05
358,0.5522154855626311,0.027329316467674343,0.024144622310234273,1973-06-06
359,0.5532840208267171,0.027272952489054206,0.024229009181698215,1973-06-07
360,0.5537112744540637,0.02755493525132136,0.02425061566417319,1973-06-08
361,0.5537123105051204,0.027417085742732612,0.024421082537543867,1973-06-11
362,0.5544551289958,0.027287561223072066,0.024608452827244862,1973-06-12
363,0.553748666648666,0.027263820857590302,0.024683403788407464,1973-06-13
364,0.5539763865818943,0.027174771245033112,0.024707364549410905,1973-06-14
365,0.5551939108315104,0.027075974367279432,0.02465294327518355,1973-06-15
366,0.5550473944049035,0.027052706230833338,0.02474469268446647,1973-06-18
367,0.5545770940661234,0.027062321761439575,0.024766944127759902,1973-06-19
368,0.5541877043126017,0.027043895177387645,0.024729373204553852,1973-06-20
369,0.5535947553911925,0.02703386299768664,0.024812550118628342,1973-06-21
370,0.5530561582197898,0.02707413592413905,0.024811845645614384,1973-06-22
371,0.5540300489558864,0.02701833255765534,0.02484244600895636,1973-06-25
372,0.5536631293651112,0.027337443764601958,0.024777718122892048,1973-06-26
373,0.5530508423788685,0.02734522346091736,0.0247696609826092,1973-06-27
374,0.5532809448535362,0.027307839286225474,0.024768666564238487,1973-06-28
375,0.5521767434322321,0.02738443768583318,0.024785406783490744,1973-06-29
376,0.5528332752059956,0.027349131110504077,0.024826256997067194,1973-07-02
377,0.5526885891131944,0.02728673754600145,0.02484447708240349,1973-07-03
378,0.5520974950783691,0.02725782551839212,0.02482684630345964,1973-07-05
379,0.5520137233820674,0.02725273055469689,0.024854742445003217,1973-07-06
380,0.5522414543887522,0.027304903434294165,0.02499636266468429,1973-07-09
381,0.5534354110674282,0.02728879282263896,0.02496228240071905,1973-07-10
382,0.5580893958749659,0.026958647280653898,0.02483806493015868,1973-07-11
383,0.5575682048196332,0.026951606321165115,0.024883501571110044,1973-07-12
384,0.5565326136672192,0.027097980858256245,0.025046537375258218,1973-07-13
385,0.5588288058458586,0.027094655561104446,0.02489277035583767,1973-07-16
386,0.5582468677937253,0.027470390767780184,0.024952266779319516,1973-07-17
387,0.5587362207153055,0.027494159900721994,0.02494531404472731,1973-07-18
388,0.5580281145246251,0.027551800378295244,0.02497173242095708,1973-07-19
