t,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7
0,0.455324178,0.455611006,0.453970861,0.455195844,0.455624272,0.454197748,0.454294721,0.455340177,0.454971498,0.455055999,0.455407413,0.45692264,0.456012721,0.455714642
1,0.455375968,0.45581626,0.454816196,0.458046267,0.464388991,0.484724054,0.480176578,0.476719862,0.471151507,0.466958641,0.461126644,0.459638732,0.457935173,0.456039415
2,0.455375968,0.455897599,0.455061507,0.459256194,0.468906047,0.501501832,0.50904093,0.501870453,0.490298953,0.481131531,0.466631652,0.463163007,0.460026513,0.456394975
3,0.455375968,0.455897599,0.455109709,0.459783792,0.471723706,0.519809322,0.542061002,0.532001833,0.513739537,0.497129298,0.472160274,0.466010237,0.461877098,0.457619099
4,0.455375968,0.455897599,0.455141349,0.459992866,0.473872813,0.536011843,0.574917011,0.56443741,0.541042145,0.515039211,0.478093326,0.469282063,0.462835831,0.458067826
5,0.455375968,0.455897599,0.455154377,0.460194249,0.475740056,0.550488799,0.607755689,0.601797439,0.569660919,0.535375092,0.484289304,0.472076595,0.463564691,0.458680975
6,0.455375968,0.455897599,0.455154377,0.460262932,0.476659674,0.56265553,0.634888525,0.641334667,0.601050177,0.558253807,0.490772006,0.475488586,0.464436218,0.459123164
7,0.455375968,0.455897599,0.455154377,0.460284778,0.477332988,0.574030656,0.6581343,0.675954628,0.635781341,0.582750442,0.497951681,0.478757006,0.465701998,0.459858039
8,0.455375968,0.455897599,0.455154377,0.460288419,0.477981947,0.583599993,0.675715025,0.704442491,0.672237951,0.609673065,0.505052606,0.483166956,0.466934278,0.460384211
9,0.455375968,0.455897599,0.455154377,0.460288419,0.478401518,0.591160036,0.690173614,0.724642841,0.705738722,0.638302899,0.513056548,0.486370279,0.468437229,0.460494296
10,0.455375968,0.455897599,0.455154377,0.460288419,0.478743805,0.597705687,0.701136893,0.737237019,0.735841611,0.668542776,0.522011082,0.490657803,0.469807483,0.461135248
11,0.455375968,0.455897599,0.455154377,0.460288419,0.478987089,0.603228622,0.709105398,0.747479827,0.758870355,0.697574913,0.531233561,0.494200795,0.471155002,0.461217997
12,0.455375968,0.455897599,0.455154377,0.460288419,0.479118433,0.607171351,0.716378503,0.755854643,0.775735242,0.725803354,0.541174498,0.496858232,0.472059617,0.461633074
13,0.455375968,0.455897599,0.455154377,0.460288419,0.479203305,0.611115754,0.72230287,0.761576672,0.78832888,0.750646534,0.550636837,0.500269572,0.47343046,0.462770362
14,0.455375968,0.455897599,0.455154377,0.460288419,0.479358704,0.613917555,0.726402288,0.766796165,0.797033382,0.772759588,0.560424082,0.503302975,0.474341123,0.463596513
15,0.455375968,0.455897599,0.455154377,0.460288419,0.479366034,0.616987437,0.730881728,0.771034014,0.80450637,0.789415808,0.570971307,0.506720376,0.476199457,0.463801626
16,0.455375968,0.455897599,0.455154377,0.460288419,0.479449607,0.619332295,0.733812489,0.774170907,0.811252508,0.80191041,0.58286694,0.509979825,0.476883309,0.464289388
17,0.455375968,0.455897599,0.455154377,0.460288419,0.479490315,0.621027965,0.736920821,0.776646576,0.815863351,0.813619895,0.594471852,0.513434591,0.47809142,0.464551425
18,0.455375968,0.455897599,0.455154377,0.460288419,0.479512525,0.622557199,0.738705382,0.779029348,0.819919483,0.822189438,0.607207442,0.517051219,0.479104454,0.46471461
19,0.455375968,0.455897599,0.455154377,0.460288419,0.47951068,0.623696687,0.740256074,0.780692873,0.823851428,0.828528957,0.618783681,0.521280959,0.480113133,0.465089255
20,0.455375968,0.455897599,0.455154377,0.460288419,0.479512525,0.624706481,0.741927098,0.782632389,0.826650028,0.833830662,0.630259415,0.524820246,0.481511776,0.465724811
21,0.455375968,0.455897599,0.455154377,0.460288419,0.479512525,0.625470067,0.742825211,0.783972932,0.829040415,0.839032035,0.641855665,0.529442652,0.482348994,0.465955895
22,0.455375968,0.455897599,0.455154377,0.460288419,0.47951437,0.625767359,0.744154282,0.785145526,0.831605572,0.843349083,0.654335778,0.532788575,0.483930624,0.466846274
23,0.455375968,0.455897599,0.455154377,0.460288419,0.479512525,0.626857368,0.745212208,0.786393894,0.833457899,0.847361013,0.668031538,0.537052953,0.4845391,0.466424819
24,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627396439,0.746197328,0.787139513,0.835069395,0.850785745,0.679834914,0.54212169,0.48599445,0.467064433
25,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627353995,0.746963795,0.787897004,0.837174743,0.853819693,0.690610297,0.547265242,0.486659171,0.467304628
26,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627325816,0.747580586,0.788856494,0.838879147,0.856126261,0.70256749,0.552394771,0.488308946,0.467834839
27,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627562301,0.747972614,0.789401135,0.840507703,0.857943461,0.715276448,0.557157964,0.490211709,0.467940071
28,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.62784259,0.748339832,0.789844525,0.842099557,0.859994721,0.726979721,0.561957214,0.491951756,0.468237087
29,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.628222876,0.748710586,0.790432512,0.84345761,0.861846874,0.737795582,0.566733722,0.492540738,0.468210387
30,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627910535,0.749106183,0.790895174,0.844237922,0.864106417,0.74615704,0.572289329,0.493867418,0.468696021
31,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.628083769,0.749680694,0.791202348,0.844792285,0.864806684,0.756514836,0.577308937,0.49529733,0.468885212
32,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.628165993,0.749665673,0.791493958,0.846070697,0.866616414,0.765378109,0.581980591,0.49600344,0.46942595
33,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.628095217,0.750101297,0.791791227,0.847050339,0.867005437,0.774625746,0.588799713,0.497416327,0.470180233
34,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627886313,0.750127326,0.791951964,0.8477584,0.868614893,0.781554911,0.593449059,0.497858215,0.470035118
35,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627951327,0.750327374,0.792213598,0.848685124,0.869827538,0.788206205,0.600002299,0.499459426,0.469825116
36,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627936696,0.750537273,0.792235699,0.849221053,0.870904942,0.794034968,0.605161682,0.500201802,0.470147829
37,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627756983,0.75088209,0.792470586,0.849811415,0.871480742,0.800630806,0.611981761,0.502074178,0.470431946
38,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627921919,0.750925601,0.792746944,0.850445267,0.872963296,0.805634373,0.617901844,0.503765417,0.470944025
39,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627834248,0.751026845,0.792792486,0.850868469,0.874019678,0.810622553,0.623556339,0.504491937,0.47072736
40,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.628041484,0.751266023,0.792884643,0.851397921,0.874440134,0.81503231,0.629052758,0.504914435,0.470602886
41,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.628014135,0.751313485,0.793155258,0.851447313,0.875914815,0.818781925,0.635644583,0.506944658,0.471925636
42,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.628178619,0.751356201,0.793083185,0.851674514,0.876459668,0.822761557,0.642249699,0.508799019,0.472641428
43,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627845343,0.751425087,0.793046331,0.852208757,0.877463522,0.82591405,0.648816851,0.510162261,0.472859588
44,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627973154,0.751392047,0.793129295,0.852692405,0.878130235,0.828598119,0.654833151,0.511835281,0.472998758
45,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627977008,0.75157207,0.793066967,0.853208943,0.878331082,0.83135086,0.659790805,0.512494491,0.473386476
46,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.628051356,0.751657869,0.793332246,0.853410179,0.879099748,0.833082285,0.66536177,0.513463781,0.47347227
47,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.628193073,0.751551111,0.793437644,0.853591838,0.879311602,0.835365444,0.671879455,0.514927616,0.473233077
48,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.628086319,0.751912678,0.793510163,0.853588012,0.880045737,0.837218048,0.677358704,0.515643757,0.473640486
49,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.628023611,0.75158308,0.793385235,0.853873728,0.880050555,0.839701888,0.683770525,0.517145796,0.473512505
50,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627997602,0.751616008,0.793565862,0.854077839,0.8805528,0.841075218,0.690078246,0.518748848,0.472988586
51,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627904444,0.751696651,0.793628143,0.854114066,0.880935373,0.843001438,0.695529851,0.520252439,0.47368443
52,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627996423,0.75164958,0.793645795,0.854279604,0.881270207,0.844364749,0.700029608,0.522392955,0.474176366
53,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627726269,0.751792939,0.793542128,0.854648217,0.881709781,0.845563288,0.704638277,0.523168328,0.47477411
54,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627713403,0.751935182,0.793617758,0.854816634,0.882036038,0.846975616,0.709592188,0.524671107,0.475127466
55,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.628147945,0.751770174,0.793599169,0.854779313,0.882453326,0.848430225,0.713875646,0.526161257,0.474708013
56,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627877232,0.751720853,0.793728264,0.855071109,0.882569401,0.849497477,0.718460347,0.527778882,0.474863644
57,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627827755,0.751942277,0.793752565,0.855199239,0.882916852,0.84946268,0.724567179,0.529407537,0.475206435
58,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.628013314,0.751907654,0.793773991,0.855220074,0.883147171,0.85067164,0.728577106,0.531319085,0.474574107
59,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627582734,0.751944569,0.793782039,0.855458553,0.883679394,0.851579412,0.73419163,0.531934552,0.475309815
60,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.628047262,0.751970646,0.793860742,0.855617293,0.884294273,0.852180011,0.73951259,0.533495918,0.474562431
61,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627492824,0.752163219,0.793822604,0.855719701,0.884330592,0.852289365,0.743420397,0.53410634,0.474156222
62,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.62798672,0.752040902,0.793800512,0.855655019,0.884456776,0.853548485,0.747143804,0.535642367,0.474794057
63,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.62789405,0.751988631,0.793736146,0.855654426,0.885115749,0.855114416,0.751195377,0.536591444,0.475206124
64,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.628074921,0.752200007,0.793924105,0.855750672,0.885490568,0.854717646,0.754578961,0.538285962,0.475206149
65,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627646738,0.752087124,0.793755687,0.855747357,0.88531031,0.85548438,0.758889653,0.540360345,0.475423412
66,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627994856,0.752061092,0.793833663,0.855734479,0.885411108,0.85616747,0.761548894,0.542518592,0.475676619
67,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627861826,0.752160327,0.793903773,0.855788631,0.885329599,0.857311792,0.76501418,0.544519887,0.476008128
68,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627627388,0.752306951,0.793762044,0.855858315,0.885742787,0.856651428,0.767525256,0.545722149,0.476040493
69,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627640195,0.75205426,0.793951432,0.855954405,0.886155725,0.85715826,0.770461087,0.54846418,0.476151411
70,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627885197,0.752274122,0.793867567,0.855977404,0.886258624,0.858332753,0.774123192,0.550038013,0.476294351
71,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.62785815,0.752227743,0.793907318,0.856026885,0.886191868,0.859135241,0.777485058,0.551983784,0.476140904
72,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627597764,0.752172505,0.793737278,0.856068853,0.886628745,0.858381721,0.780045634,0.553877813,0.47623137
73,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627854372,0.752313192,0.793985947,0.855987254,0.886325303,0.858568909,0.781943979,0.555311252,0.477128552
74,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627801558,0.752211681,0.793885725,0.856016797,0.886636188,0.858474724,0.784208284,0.55649103,0.476824551
75,0.455375968,0.455897599,0.455154377,0.460288419,0.479527283,0.627791481,0.7522007,0.793918679,0.856162088,0.887089082,0.859107899,0.786901123,0.55756921,0.477219731
