date,Agric,Oil,Util,Telcm,Autos
1994-01-03,0.991,1.0094,0.9921,0.9918,0.9958
1994-01-04,0.9932793,1.01717238,0.99120711,0.97880742,1.01143406
1994-01-05,0.97857876636,1.03090420713,0.9864493158719999,0.9709769606399999,1.0125466374660002
1994-01-06,0.97417516191138,1.029048579557166,0.9769794024396287,0.977967994756608,1.0167993333433574
1994-01-07,0.9909309746962558,1.0246236706650702,0.9797149447664596,0.9848137707199042,1.0268656467434567
1994-01-10,0.9936064883279356,1.02902955244893,0.982948004084189,0.9939725387875994,1.0542829595115069
1994-01-11,0.9966866684417524,1.0237815017314404,0.9765588420576419,0.9926803744871755,1.0624009382997455
1994-01-12,0.99877971044548,1.019891132024861,0.9767541538260534,0.9902979415884063,1.0573014137959067
1994-01-13,0.993685933922208,1.0200951102512659,0.9693308222569753,0.9881192861169119,1.065971285389033
1994-01-14,1.002231632953939,1.0180549200307634,0.9700093538325552,0.9900955246891457,1.0797223149705515
1994-01-17,0.9959175736663292,1.0224325561868957,0.9662263173526082,0.9810856554144746,1.0822056762949837
1994-01-18,1.0167322509559553,1.0238639617655574,0.9684486378825192,0.9855986494293811,1.0917290862463793
1994-01-19,1.0286280182921401,1.0295975999514446,0.968351793018731,0.998608551601849,1.0766632248561792
1994-01-20,1.0327425303653086,1.0347455879512018,0.9699979910668629,1.005099507187261,1.0738639004715531
1994-01-21,1.0378029687640986,1.0339177914808408,0.9662149989017021,1.0005765594049185,1.0785889016336279
1994-01-24,1.0474545363736047,1.0345381421557294,0.9563596059129048,0.9921717163059173,1.0674794359468016
1994-01-25,1.048920972724528,1.034848503598376,0.9541599788193051,0.9888975496421077,1.060967811387526
1994-01-26,1.0552144985608751,1.0333997156933383,0.9703806984592332,1.0014565485225624,1.0564056497985597
1994-01-27,1.05373719826289,1.0333997156933383,0.9874593987521159,1.0144754836533556,1.074575826975095
1994-01-28,1.0535264508232374,1.0387733942149437,0.9871631609324902,1.0155914066853744,1.0639375262880415
1994-01-31,1.051735455856838,1.0486417414599858,0.9881503240934226,1.0215833959848182,1.0874505456190073
1994-02-01,1.0529975384038661,1.0505292965946138,0.9812332718247687,1.0061574867054475,1.0847319192549598
1994-02-02,1.07037199778753,1.065341759676598,0.9820182584422285,1.0110876583903041,1.093301301417074
1994-02-03,1.073904225380229,1.064063349564986,0.9799560200994998,1.003807827249894,1.109372830547905
1994-02-04,1.055325682281151,1.0457614599524683,0.9605528909015296,0.9833301475739962,1.0895150568810974
1994-02-07,1.0445613603218833,1.048166711310359,0.9621858308160622,0.984510143751085,1.1001923044385322
1994-02-08,1.0486351496271387,1.048376344652621,0.958337087492798,0.9812612602767065,1.1165851697746663
1994-02-09,1.0524102361657963,1.049844071535135,0.9625537706777663,0.9805743773945127,1.110332292823928
1994-02-10,1.0533574053783454,1.045119773213227,0.9501368270360231,0.9732200695640539,1.0867932482160607
1994-02-11,1.0507240118648997,1.0520175637164342,0.9525121691036131,0.9812004741344792,1.0724475773396087
1994-02-14,1.0594450211633784,1.0470730811669668,0.950892898416137,0.9779625125698355,1.0795257313500501
1994-02-15,1.0585974651464476,1.04634013001015,0.9503223626770873,0.9819721588713718,1.0849233600068002
1994-02-16,1.0725709516863808,1.0433057436331206,0.9415793969404581,0.977847875804112,1.0739656340707315
1994-02-17,1.0792208915868364,1.0425754296125773,0.9381897111114724,0.9667004100199452,1.063118581166617
1994-02-18,1.0813793333700101,1.0363199770349019,0.9278696242892462,0.9614802278058375,1.056846181537734
1994-02-22,1.084299057570109,1.039118040972896,0.9383545510437148,0.9669606651043309,1.0565291276832727
1994-02-23,1.0980696556012493,1.0381828347360202,0.9337566137436005,0.9586448033844336,1.053676499038528
1994-02-24,1.0596372176552056,1.0224024556480327,0.9265666878177747,0.9538515793675114,1.0353425279552575
1994-02-25,1.0654652223523093,1.0197442092633477,0.929809671225137,0.9634854803191233,1.0268527192260244
1994-02-28,1.0798490028540655,1.0172968231611157,0.9390147869702659,0.9655087998277935,1.033629947172916
1994-03-01,1.0598717963012654,1.0152622295147935,0.9353526293010818,0.9616467646284823,1.0290819754053553
1994-03-02,1.058811924504964,1.0256179042558444,0.9421807034949797,0.9590503183639854,1.0492519821233004
1994-03-03,1.0587060433125135,1.0302331848249957,0.9422749215653292,0.9523369661354375,1.0504061593036362
1994-03-04,1.0570121136432133,1.0234336458051507,0.9491535284927562,0.9549082759440031,1.0719394855693607
1994-03-07,1.069379155372839,1.0198516280448326,0.9567467567206983,0.9582504549098071,1.0687236671126525
1994-03-08,1.0726942307544949,1.0141404589277816,0.9510062761803741,0.9523093020893663,1.0700061355131878
1994-03-09,1.0809539763313045,1.0120107639640332,0.9470120498204165,0.9514522237174858,1.0838092146613079
1994-03-10,1.0819268349100026,1.0057362972274562,0.9400041606517455,0.94460176770672,1.0768728356874755
1994-03-11,1.0883102032359717,1.0161959547186217,0.943482176046157,0.9477189535401522,1.0839801964030127
1994-03-14,1.1050701803658058,1.0173137702688122,0.9406517295180186,0.9469607783773201,1.0784518974013573
1994-03-15,1.1042966312395497,1.0148722172201672,0.9366069270810912,0.9524531508919085,1.066373236150462
1994-03-16,1.1019776083139465,1.0288774538178056,0.9406343368675398,0.9587393416877951,1.0718117396548295
1994-03-17,1.0936025784907606,1.0452366053335087,0.9427037324086484,0.965258769211272,1.0578781870393166
1994-03-18,1.0957897836477422,1.0476406495257757,0.9397813508381816,0.9633282516728494,1.0489920102681864
1994-03-21,1.0717919873858566,1.040621457173953,0.9370559849207508,0.9571629508621432,1.043432352613765
