relative_date,1973-05-18 00:00:00,1973-11-26 00:00:00,1974-07-31 00:00:00,1974-09-05 00:00:00,1978-04-26 00:00:00,1979-10-25 00:00:00,1980-04-01 00:00:00,1982-09-07 00:00:00,1986-07-08 00:00:00,1987-04-20 00:00:00,1987-10-08 00:00:00,1990-10-01 00:00:00,1994-11-09 00:00:00,1996-01-17 00:00:00,1996-03-11 00:00:00,1997-05-12 00:00:00,1997-06-27 00:00:00,1997-08-28 00:00:00,1997-10-24 00:00:00,1998-09-14 00:00:00,2001-05-31 00:00:00,2001-09-19 00:00:00,2002-07-10 00:00:00,2006-07-03 00:00:00,2007-03-23 00:00:00,2007-07-30 00:00:00,2008-08-25 00:00:00,2010-09-10 00:00:00,2011-08-23 00:00:00,2015-01-26 00:00:00,2015-03-23 00:00:00,2015-09-03 00:00:00,2016-07-13 00:00:00,2018-12-13 00:00:00,2020-03-11 00:00:00,avg
-32,105.18004739245279,113.08759489543117,115.11789920848999,118.2587756603915,91.79921249077353,107.51000213623047,114.22979141916369,91.85136428619965,97.45850429127,100.88433668135282,106.10198073806183,107.97612082379437,99.01590317311343,99.83508418819326,96.86572342326329,94.3700338255993,93.89496408707315,102.44447943090138,97.59887164948019,109.27339402470476,93.93703748669402,118.54345521823868,119.18693612749306,99.22902103836672,100.82793203652342,102.83328078357692,98.93830700524468,100.38663573551445,115.61062305272722,100.1565303688973,97.0105818018809,108.614492916108,97.10421077740422,100.30748082366765,120.21208703560487,103.87579131525376
-31,104.72751396481841,115.02380848182003,113.52919390648867,119.44405001446323,91.87151128755607,107.8199996948242,112.94774253026054,91.59594269851496,99.39153059191773,101.54846122985339,107.19696495034434,105.54074175136827,99.28018776376246,100.10059622944314,96.40792638780069,92.38593578462486,94.22292229563455,103.64292768022432,96.91495822808523,110.99619155598516,94.90294067358452,119.203819463758,117.74636661543217,98.56428470354092,100.9685911470271,103.32855706154021,97.84108677308522,99.69176298546202,113.51916530726673,100.13271078815752,98.00895715212494,108.3551530166094,97.52048267577308,99.64950391521775,118.32106535649922,103.78124441893914
-30,104.48680531997839,115.3862086649634,112.78527260344077,119.92379648647396,92.28465064630397,107.8499984741211,112.15501872367501,90.92856398856716,99.90066218054851,101.59740200032066,106.49669067487697,104.09283801071207,99.8796739222308,101.20553418168076,97.12508611409709,90.38512276944535,94.88110182181654,103.09183695041291,98.1171104426222,108.83250551896006,98.59375445010569,119.66637958137608,116.73928352136267,98.97203440804111,100.84952220697782,104.00295802537478,96.95779119446773,99.27718271566745,113.01587664990788,98.49544395627689,97.67394564824964,107.7401248037292,97.42244894232343,101.21069077535422,119.51061619643677,103.75811235916855
-29,105.21856165712857,113.94698795333002,112.01613803134487,118.49865966173374,92.04710083400897,108.76000213623047,113.98512514469381,90.16231179763857,101.30800269465203,100.77248120639213,105.48128374712647,104.30875951578852,99.32101338557125,101.86519742890773,97.53131959220636,90.68596315958479,93.51403261752364,101.2869747919876,97.6774569074199,108.03324914118555,99.83038930946219,120.14073706635516,115.99075126417513,98.58458541727931,100.13578857205077,103.87676407130502,95.90082938321267,99.2834867385582,113.3668859104906,98.94218867885117,97.25910541707697,106.58694690457884,97.53302754551683,102.30896158027937,119.4070155277213,103.58765956546767
-28,106.73984205552019,114.09194486676367,111.22179019020098,116.26922298920464,92.44990954179426,108.83999633789062,112.82051128889803,88.7698734659571,102.08618263227788,101.66730367182717,104.09982325333348,102.19723847606296,99.42200204626462,102.27748695842457,98.45786150182985,89.54826652820587,93.91074394172928,101.02581912717706,100.42479078392749,104.1176266966164,98.97756315638603,119.51087538267862,115.66483080012043,98.15574356680013,99.80920749369317,104.0565513230571,98.3044440459501,101.469959515631,112.6054994286372,97.33798086149501,98.29740093163292,105.97140566767669,97.80852694986237,103.38912360504364,119.7812799567394,103.47367511540888
-27,108.03966726848726,113.86415317435102,110.27613387562864,114.20911430021059,93.16256685865707,108.0,112.58563375606113,88.75339769549167,102.64497681464894,101.47506074127773,104.97834986903068,100.5112038290093,99.21357891918593,101.61617294257358,99.37501954971196,89.5733389895135,94.85630392467823,103.3541002945549,100.14442731090503,105.02176169046263,97.49486691699205,118.14585270278046,115.93425626186095,98.31118848712102,100.56750698046761,102.64126919132426,99.48533203031464,100.98327354596557,113.23095817031998,96.7206062872537,98.29454700532641,107.28398388428882,97.52372664751513,102.73604693618967,117.66045412947474,103.39053802804668
-26,108.49220069612164,113.90557056384051,110.56613937810475,113.58825579258556,93.8029332587152,108.27999877929688,110.91211733468171,88.23431977792094,102.3842087226033,101.79314374793924,102.94117332781576,97.49793458381694,97.67726736133173,101.83221225341393,99.75625800584545,90.47824280882682,94.59596383785602,103.63960464223005,100.60001309322179,105.81808995495922,96.30918622347883,118.5316458372653,113.05964201265435,99.42899594138291,101.33625304971783,103.27563461181217,99.51375767456261,101.59433469674791,112.31040296173975,95.89954284682088,99.24254939612776,108.06917340631121,98.00132775990254,103.31140138378345,118.51403529458284,103.29124374337194
-25,108.39591870735461,114.12300593399097,112.19266939353479,111.90912160987432,92.73910472892443,110.51000213623048,111.54825114162786,89.7915472445704,101.42803799848441,101.3282597641264,102.39368122167451,98.91090599822441,97.44735602952008,102.16864695152357,99.34689657382239,90.9832186467997,94.18009519228275,104.05347146364763,100.94197304481575,105.80060425825913,97.84444048933496,116.47771456882366,113.06071621340257,99.99766384459093,101.44139887984416,101.94381093483823,99.46007656808621,101.46545978550479,114.14204055021801,97.85133021142934,99.64693683216964,108.07223903766203,98.12769520458176,103.95805800188862,120.28942462755235,103.54205067969188
-24,107.9145014176746,113.02547276097657,110.46526706248581,111.11894588405107,92.40859481792168,110.47000122070312,109.98238101172282,88.84403014820839,101.62258298289089,100.7480214882837,101.92576640006527,102.0638851684804,97.19810728063261,102.04661086129256,100.2203014126908,91.45954440692844,95.46151706862304,103.88637398401659,101.46446389414454,105.18782246292024,98.30390281498923,116.4678754202812,114.06130105603216,98.41273973245394,101.35296418165221,101.61678498022779,100.80199823606833,101.08962780300732,114.06547026870801,100.20124994051038,99.8061302337064,107.82675078675675,98.4524553406607,106.16288949075457,121.64275233482225,103.65083098158128
-23,107.29828787455178,113.63636148193837,108.82612560267503,110.89317523933767,92.29498129726656,109.61000061035155,109.953022253446,87.45159181652693,100.97272492203231,102.23006919657453,100.80850793077202,102.03213115097218,97.78685261537419,102.52651144475875,100.98590627887158,90.80056347096131,95.7635561436429,103.62743367786888,101.09277195820798,103.8126880008763,99.77943514361891,117.13020989823148,111.80701784632032,99.21105648003741,101.64124395762104,101.28772991760744,101.21167440245682,101.64390874063226,115.61062305272722,100.65917455598795,99.7747602469876,107.52948464797511,98.28333779284927,105.89653567798132,122.04729633691973,103.59762147614175
-22,106.81687058487177,114.17477174618335,108.43525740429347,111.88090566195356,91.78888971978878,109.68000030517577,111.23507860897128,86.6441470564034,101.68053214956608,102.33842585446607,99.80901257431836,102.93706735514519,98.63343673507286,101.73985980142864,101.54838486955289,90.53077038033706,95.48180250514478,104.273683518049,100.30159782678444,105.29270107899195,99.49355913876379,117.24141990806945,111.63102132620028,100.43118754121645,101.49849383060878,102.20026534107112,98.87121284900789,101.03735832176129,115.71558031420174,101.0427327076312,99.66879373120005,107.28757505244262,97.3815703613501,104.9223919948507,121.38813674825171,103.5724141400893
-21,107.39456986331881,114.41291976085822,108.46047067334146,113.61647174050628,92.43957889083165,109.95999908447264,110.09982351145233,85.44944940062076,101.68881240651552,102.79282405419667,99.92360891533694,101.19704990933099,100.08380203127467,101.64421587785762,102.50773214949179,88.06079412448983,95.12904639944507,105.380282186713,99.6038781863684,104.38857793985537,100.84566224231185,116.79263940385572,111.9797519789828,100.62725295967053,101.41145314342256,102.15752155968671,99.28325942505232,98.19025035002178,115.06259575879825,101.21918987077967,100.27941794753046,107.62174138246334,96.59130028028596,102.85526460741158,122.27747452686386,103.46939092981187
-20,108.00115300381145,115.32407863094949,106.29177360581492,116.62198154756669,92.58417648439674,110.20999908447267,110.37384854419908,84.93037776911278,99.32530748427857,104.22245350920151,100.94537852880134,102.41950690865482,100.01504239904102,100.07256335982146,102.55460377597441,88.78662038450123,95.6023938878721,105.60381727910865,100.38018308472417,103.20767104034323,100.92450414218877,115.93544413303827,110.11765813627497,98.83611783987438,101.05005579019047,101.99740423252055,97.43693192674895,97.66210965391244,114.59026707810808,101.20509038800994,100.24899926958048,106.7873516054555,96.41754362603223,102.70284136524359,122.48393668648139,103.31054817675162
-19,107.42345372536441,115.08593851583396,106.22872600362471,115.09806199176171,92.34662667210175,109.31999969482422,108.75904963937334,84.7326308071512,99.1680141821664,105.26757576885706,102.48917979152733,102.58779254248613,100.51353989681597,100.91693151101897,103.34833161804478,90.09860741822796,95.38600214080488,104.81038792483639,101.2425143393465,105.23929561212148,99.42348501027006,116.29367804071438,110.84120527976297,98.72362957309574,100.92332828967685,103.0883852118277,99.71266973361702,97.26915889372209,112.2630913284655,101.5400361815515,100.52556329080443,106.48035052303737,96.24006661257779,101.92564678557179,123.27550706707424,103.38824176051597
-18,105.9021733269728,113.20149074163749,105.48481432029028,114.09622897785387,92.14005305273888,108.55999755859375,106.33196437794041,84.53489013125235,99.809598302061,105.43535898129808,102.83931207224903,103.00057539016163,100.79501767416315,99.92908740880259,103.2014608307693,91.15035381607451,95.28682430975346,105.16007013231162,100.59895656096806,106.94169118813352,100.8592027140821,114.35587034957571,109.6787542984607,98.12216014087876,97.41872512083482,103.45746753572121,101.37507849573034,97.28087579490648,111.90003624249643,101.62754079978484,100.44858848981357,107.84416857794183,96.541585846211,103.0054219493153,123.07451304212458,103.18256881576866
-17,104.31349480185979,112.12466231358817,102.2443561140975,112.52998011749935,91.36541971007827,109.58999633789061,104.61930045665116,84.38658305281254,99.95861134722371,104.99493471559364,101.13954244032797,101.75271130084495,100.76493287608113,100.67945233939078,102.43117357016267,90.9402435300335,94.68161804455958,105.38913686722213,101.46233786605117,106.63676434710305,100.61235398428624,115.28491903606137,109.42997073134504,98.26120429669517,97.9604598978309,103.49342829890102,100.04262883056032,98.4669452465357,111.17822139975011,101.13072392417564,100.30032353779201,106.81349080501414,96.22705669793395,103.23443446261136,123.3014050078139,102.79265195161081
-16,104.84305675884575,111.50341727036415,102.7361062478115,110.75207396906022,91.77855906882617,109.58999633789061,104.23762166580788,85.564798652067,101.71364686137841,105.1871776461431,100.22281056827526,102.68622321378564,100.48560588639106,100.92023304826708,101.76556786477474,91.48581183587761,95.05578770193519,106.26888415963846,101.99864141619399,106.00940125892275,100.42840575185244,113.89233712935453,112.5696738540864,97.82142542477027,97.70630789130081,103.83537026790273,99.48455152957429,98.61294993725681,110.71879971069013,100.08797934829295,100.00380523507535,106.91496945911689,96.78596126992647,101.51629255977832,122.94137197814314,102.80358922226799
-15,103.24475517694745,110.86145958261572,100.85739544333411,108.26866146923379,92.58417648439674,110.1699981689453,105.4805230548012,85.76253932796584,101.87922042043999,103.50938819023368,100.24509453930999,102.12421489475632,101.04856144108543,101.30778117974796,101.24370499274849,90.7731083607587,96.69897684770645,105.25855903481687,102.48396566464628,105.00330390757308,99.97771119758134,114.68458681162453,112.67505162131373,96.66065178163792,96.59218709531712,103.93103649901514,98.59256444888506,96.94290095510898,107.88919646993253,100.05395307127205,100.61632046761699,106.77863019708194,97.04845075962815,99.6736458851067,123.51990775060888,102.412633805537
-14,102.99441612947729,109.2565693130243,100.73130985866716,107.66191631823756,92.73910472892443,111.2699966430664,104.5899416983743,89.84098084202941,101.1424354515759,101.08707606310969,100.22281056827526,101.9368787884132,100.3115625754292,101.3457186611139,100.09843518383596,92.47308098579876,97.2512098519122,103.30540968296799,103.29743716387851,105.67339136924979,99.94904583415672,114.36767973054909,110.81187031612004,95.58659241315891,95.68347892106608,102.4567280293775,101.42401878289486,96.58779633583346,108.43033443391079,98.22515639685106,100.15966905592117,107.19634436599834,96.88816906491834,99.9769817692665,123.04861510138491,102.22920464082199
-13,103.11958198028992,108.6767416592898,104.84176533286134,106.77295786134957,93.1315827857471,109.87999725341797,103.36661032602483,89.42901743370358,101.40734683008901,101.96092696038026,98.84772247422019,102.41315998113944,99.89042130323699,101.27809754150223,101.26245364334154,92.35728570678073,97.51719051450512,103.68829525381696,104.40507835515429,106.13079348550514,99.19177089249594,116.61549868925482,109.32349887076305,96.08262018613723,97.16595862524335,103.04292491033206,101.76423038339064,96.19755201478992,103.24514745949132,97.35159374595366,99.72011799941158,107.75498998758543,98.18299017745773,99.32164841112494,121.75437709040375,102.2026270321769
-12,104.40015373384153,109.54649103945087,105.63611317400523,105.22082235762385,93.46209269674985,106.62999725341797,103.18066156810863,89.93985432301021,101.02239383175807,102.19861184432781,101.69976963192107,101.17799943681919,99.01804740349111,101.57659475824595,102.94365258044753,92.06360783610232,98.00180539697169,102.52968968971403,103.41956710697487,105.28978482042368,99.45056595381057,116.0525528265567,107.46032419643817,98.12294203779118,96.92641823407196,105.0064057697562,99.93921730036742,94.80149149000917,103.1857900008307,98.48377746506254,99.83939123663643,107.47207600863806,94.6562768074282,100.86434884105648,117.67394635100865,101.96837814293912
-11,106.12362851239736,110.80968587086402,104.41306280133753,105.75701149081291,93.21421223349226,105.30000305175781,100.07829499981969,93.12020605210807,102.47940957157282,102.63553729296311,102.23771285247942,100.60010926405292,99.16845827934233,102.36818864178584,102.97803146416472,91.37000927047153,99.56723026336742,102.03061260948381,103.0776071553809,101.24985389070385,99.49196499851229,114.31060305811309,107.84925117598459,97.76205847139535,97.617176187606,105.33207346431101,102.32704850368854,95.11332608829109,96.31006017556659,100.24548291381241,98.42427303768204,106.58490732127197,92.94332928819887,101.19333729528144,114.11077977737745,101.66270106644149
-10,106.874638308963,109.02878552017097,105.53524085838629,103.72512951507649,93.06961463992717,105.05000305175783,101.87903519593948,95.66614318431446,101.51910187697193,105.00542049967588,101.7697980308702,100.89857958669195,99.40266462918879,102.46549339964324,101.63119935670957,92.27610805742636,100.67283126568398,102.3349272433664,102.69104598637657,99.74945071202941,102.322788711193,113.03612697475256,106.04800218553436,96.8707818091874,97.68332370984069,105.12989148578826,103.03747762203201,94.38240048830323,100.87581657201015,99.40303881832092,98.8124998259801,104.33594764952727,94.59494759340966,103.51815096643409,113.67960756248368,101.85645751125621
-9,106.42210488132862,108.1383313950448,105.63611317400523,102.72329650116862,93.96819215420548,104.48999786376953,102.08455397049951,95.0399570435616,102.25174987535404,105.5437156391896,101.90985482876846,101.16212727304791,100.09669364265856,101.86849896615581,101.12808513527638,94.79383201421778,100.74383373288558,99.68351440175624,102.80998688733283,92.96508337535828,102.60149108491645,111.11406912944919,105.76445297321526,96.86999991227498,97.94514277690223,105.11971281744464,101.7958069380349,95.94789950617387,96.42190676699184,98.59850191808746,97.13650839982441,101.01274695772062,96.20615236254719,103.29215965349043,108.6591474768388,101.1984348979856
-8,107.115346953803,108.05549661606577,105.33350584686185,100.95950370935829,95.9719050421693,103.36000061035155,100.9199475813259,96.87731661056252,103.03820375394386,103.70512993785226,102.87751732860455,100.52708568274626,101.79845191812555,101.70523392297312,100.73903633080326,95.66411820386746,100.80243381214255,100.97602083625871,103.04150356855114,96.556349109818,102.87780224826267,111.56185250383504,107.62328442846551,97.81360645564604,95.95016852658051,104.9026065424571,101.4990046688398,94.53562235008252,100.88527889866499,98.34426023467569,96.95023170169185,97.031461573531,97.5111931203299,104.13613381412175,107.76397642753048,101.41173116774
-7,106.33545329519174,106.07785774062808,105.67393788743395,101.82023545298868,97.55215580040047,103.19000244140626,100.12722377474037,97.67652662848471,102.95956341887324,103.90437050254,102.39686742154348,98.90138076196851,101.49334170566773,101.99383659363492,100.06405630011879,95.32866018406436,100.19835566210283,102.47214439761798,102.55723585235252,96.18925617150256,104.53966429933598,111.49886513410617,107.53419870591965,97.29805986584175,96.59218709531712,105.37142159555637,102.05946201529339,94.57256634461507,101.41610387177194,97.7725784286696,98.1719441874106,95.71940263733137,97.70120366096955,105.27553162994127,112.7253468168866,101.57602852234936
-6,105.46890070459875,106.05715299566299,106.73307796200598,100.09877196572789,96.49865792157232,103.38999938964844,97.1618697228248,96.49007000096617,103.31553867587387,102.36638438964363,102.44142564958894,98.8505762719485,100.64890837362617,100.50794351875021,100.67966242511031,97.0525030163825,101.20477883336795,103.9483432392961,101.44534908668297,95.39098373462711,104.26494727624127,111.38077132437223,105.2342884878834,97.21213702342907,96.94800840452635,104.08369167794893,102.47544963828608,97.36289410319718,103.62541536830977,96.8683897548031,97.57557800128636,99.45570028185665,97.03219687324226,101.86829924473675,109.5568744783453,101.27701542332485
-5,104.14981468637137,107.55849584175097,107.16177087381628,99.84478537309374,96.94278135323017,103.61000061035158,97.07379344799428,96.9432322645497,103.82880091900115,102.23705616358762,104.19212590929337,96.71365783219576,100.23850792516072,98.69881182908587,101.68588133153182,99.12016864199433,101.28479934305177,102.36590849393501,100.26761378625511,94.57814185961985,102.64608813048855,108.8869255976562,103.00064717279646,97.68550885660355,96.57686147432133,104.59050488431146,100.92829481883373,98.24703056317918,102.61625455486055,98.16877033402362,98.89613378835283,101.87224988624317,97.55160665640317,101.71323245226043,114.1804584184872,101.31590617356264
-4,101.96418342339584,104.27624474541064,105.88829396305262,98.75828298474994,97.64511589910822,101.5999984741211,96.57467215742147,98.4674956181428,104.32550896421502,99.83571560462813,104.42768127704444,97.87896341398421,100.53932311958374,99.39311102043068,102.4639789404781,98.81814057060141,99.02175219258467,102.198811014304,101.48357870160612,99.39207270825347,102.97416025017114,106.85759820737681,103.64162010691614,96.7981321436295,97.62901678108749,102.51915001742134,99.98815758753196,99.5457582947409,102.7134718221679,98.32092725224697,98.5677814458594,101.93426322899697,97.46658283759736,99.34126779146202,110.30722011076624,100.95880093345967
-3,102.60928082856428,102.15365685609864,103.89610901828901,101.80612209635989,97.43854227974535,100.70999908447264,96.12448710839153,97.4293460690641,104.59870059967756,97.57768787287603,104.4308577628894,96.86289299351529,99.32960997892032,99.24798430078776,101.87181339695033,97.36886341308552,101.01882555920977,101.82478012396419,103.25389896051487,97.71588789522713,101.75742298285608,107.52288803397354,107.44837537083134,97.32930713635405,98.247345662794,102.99746460883642,100.60781736051416,98.4038500087024,98.13309660363385,98.78614490826494,99.76621006939449,101.07886449265023,98.95327467037674,99.51632240334277,108.42605710442498,100.74982250330153
-2,102.47448457512147,103.29260741860256,102.05523254695382,99.50612940602362,98.91551016828402,100.27999877929688,98.53200235318063,99.1101575293611,104.22202785829606,99.42326054122647,101.61064346180615,95.56423410414426,99.49935827184736,98.91980344579832,102.12962164727209,97.92278920603216,100.19046573477478,101.0346738076862,102.85140554439607,95.1899574961241,100.9643187670064,102.23108399665493,106.13925620218313,99.42821404447048,99.92549691179812,100.59365902918694,100.85883025294102,99.03744281547124,96.66021877193283,100.29458187022517,99.28009128851757,98.08931085045181,99.2905683336409,99.48086014310911,100.18896234752899,100.14820741489567
-1,101.6368158465741,102.96127620224578,101.50044443076307,96.9239449404693,99.81408768256235,100.44000244140625,99.91191625854732,101.07934211827366,101.01825686127609,100.28662565441479,101.39419557924482,97.17723547992559,100.05371723319266,100.34137693831944,98.98127881436814,98.46238996005675,99.59202128175481,101.10992170665828,100.96108785227736,97.99363188708247,99.38367038545242,101.63763557211405,103.51560044506391,99.21964781074585,99.89068063692362,98.98500704514584,102.00183022605711,99.51602046948138,96.68516108692202,99.74381192334391,100.17487839489615,99.883656162041,99.98652504045607,100.01999703038112,105.13792701767935,100.21204624046045
0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1,98.91199956982733,99.08883323034942,99.29391303009432,100.77606236919443,99.00847026699178,100.5699996948242,100.48933254893979,100.68385448041322,100.50913158863078,102.43979554534451,99.01642592886711,100.08572712630308,99.77868526153742,100.30839176282562,99.5422029645374,99.45921156472195,99.75656788298805,99.53522720833267,93.1343163620548,100.77303376007917,100.38620963702496,96.89400666106752,100.7496197196734,99.27511481488686,100.09679026415914,98.73533565711752,100.36863724474374,101.1130616053761,101.31199727451386,98.6612137589589,99.38605780430511,98.46704042760678,100.52592041176209,98.09132904445697,90.48873190216634,99.3632070964193
2,99.73040749311437,101.10788949527662,99.0921683988564,98.37730847846711,100.01033065096262,100.70999908447264,99.97064124172316,100.49435483277847,100.58777192370138,100.3844965282241,98.4816689081777,98.87597367197567,99.34465237796132,100.90044395610325,99.77031472556781,99.80660468816409,100.42038110618982,102.6458811990953,97.89834344817126,101.53051414112748,100.89901733889974,95.0497009151129,100.09995371653567,99.52272821759162,99.47775587688264,99.45044301225307,101.16984534426008,101.04095590550524,99.73502334758213,97.3297205584582,97.93910556557395,100.93689447915455,100.43253712731331,96.05363072752347,98.89253352037798,99.66199977151814
